,bankssts-lh,fusiform-rh,inferiorparietal-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-rh
bankssts-lh,0.5036496350364964,0.014598540145985401,0.0,0.17518248175182483,0.0,0.058394160583941604,0.08029197080291971,0.1678832116788321
fusiform-rh,0.01932367149758454,0.28502415458937197,0.0,0.06280193236714976,0.2608695652173913,0.2028985507246377,0.10628019323671498,0.06280193236714976
inferiorparietal-rh,0.0,0.0,0.8673469387755102,0.0,0.0,0.1326530612244898,0.0,0.0
isthmuscingulate-rh,0.12698412698412698,0.047619047619047616,0.0,0.30687830687830686,0.031746031746031744,0.1111111111111111,0.15343915343915343,0.2222222222222222
lingual-rh,0.01015228426395939,0.27411167512690354,0.01015228426395939,0.050761421319796954,0.3096446700507614,0.19796954314720813,0.09644670050761421,0.050761421319796954
parahippocampal-rh,0.03968253968253968,0.15079365079365079,0.051587301587301584,0.0992063492063492,0.1388888888888889,0.2857142857142857,0.1349206349206349,0.0992063492063492
temporalpole-rh,0.05531914893617021,0.07659574468085106,0.0,0.14042553191489363,0.06382978723404255,0.1276595744680851,0.40425531914893614,0.13191489361702127
transversetemporal-rh,0.12244897959183673,0.04591836734693878,0.0,0.22448979591836735,0.030612244897959183,0.10714285714285714,0.14795918367346939,0.32142857142857145
