,cuneus-rh,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh,temporalpole-lh
cuneus-rh,0.2828282828282828,0.26262626262626265,0.0,0.13131313131313133,0.25252525252525254,0.0707070707070707,0.0,0.0
frontalpole-rh,0.24489795918367346,0.2755102040816326,0.0,0.16326530612244897,0.21428571428571427,0.10204081632653061,0.0,0.0
insula-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lateralorbitofrontal-rh,0.13095238095238096,0.16666666666666666,0.0,0.27380952380952384,0.09523809523809523,0.2261904761904762,0.10714285714285714,0.0
pericalcarine-lh,0.29347826086956524,0.25,0.0,0.10869565217391304,0.30434782608695654,0.043478260869565216,0.0,0.0
pericalcarine-rh,0.07042253521126761,0.11267605633802817,0.0,0.23943661971830985,0.028169014084507043,0.30985915492957744,0.19718309859154928,0.04225352112676056
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.16279069767441862,0.0,0.27906976744186046,0.3953488372093023,0.16279069767441862
temporalpole-lh,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.46153846153846156,0.46153846153846156
