,Fz,F3,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,FCz
Fz,0.035850860420650096,0.0,0.03441682600382409,0.021510516252390057,0.03537284894837476,0.027246653919694074,0.0,0.027724665391969407,0.0,0.030592734225621414,0.0,0.032504780114722756,0.0,0.0,0.03011472275334608,0.033460803059273424,0.036328871892925434,0.009560229445506692,0.0,0.035850860420650096,0.014818355640535373,0.0,0.03441682600382409,0.018164435946462717,0.01338432122370937,0.0,0.0,0.036328871892925434,0.036328871892925434,0.0,0.0,0.0,0.0,0.035850860420650096,0.0,0.0,0.01577437858508604,0.036328871892925434,0.03202676864244742,0.03202676864244742,0.027246653919694074,0.03202676864244742,0.03441682600382409,0.0,0.0,0.0,0.032504780114722756,0.0,0.0,0.036328871892925434,0.0,0.022944550669216062,0.032504780114722756,0.036328871892925434,0.0,0.0,0.025334608030592735,0.0,0.0,0.024378585086042064
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.035346097201767304,0.0,0.03485517918507609,0.022091310751104567,0.03485517918507609,0.026509572901325478,0.0,0.02847324496809033,0.0,0.029945999018163968,0.0,0.03289150711831124,0.0,0.0,0.030927835051546393,0.033382425135002454,0.035346097201767304,0.009818360333824251,0.0,0.035346097201767304,0.01521845851742759,0.0,0.033873343151693665,0.018654884634266077,0.013745704467353952,0.0,0.0,0.035346097201767304,0.035346097201767304,0.0,0.0,0.0,0.0,0.035346097201767304,0.0,0.0,0.016200294550810016,0.035346097201767304,0.03240058910162003,0.03240058910162003,0.027491408934707903,0.03240058910162003,0.03485517918507609,0.0,0.0,0.0,0.03289150711831124,0.0,0.0,0.035346097201767304,0.0,0.023564064801178203,0.033382425135002454,0.035346097201767304,0.0,0.0,0.026018654884634267,0.0,0.0,0.025036818851251842
FC5,0.03146853146853147,0.0,0.03146853146853147,0.03076923076923077,0.03146853146853147,0.03146853146853147,0.0,0.03146853146853147,0.0,0.03146853146853147,0.0,0.03146853146853147,0.0,0.0,0.03146853146853147,0.03146853146853147,0.03146853146853147,0.013986013986013986,0.0,0.03146853146853147,0.021678321678321677,0.0,0.03146853146853147,0.022377622377622378,0.019580419580419582,0.0,0.0,0.03146853146853147,0.03146853146853147,0.0,0.0,0.0,0.0,0.03146853146853147,0.0,0.0,0.01048951048951049,0.03146853146853147,0.03146853146853147,0.03146853146853147,0.03146853146853147,0.03146853146853147,0.03146853146853147,0.0,0.0,0.0,0.03146853146853147,0.0,0.0,0.03146853146853147,0.0,0.03146853146853147,0.03146853146853147,0.03146853146853147,0.0,0.0,0.03146853146853147,0.0,0.0,0.03146853146853147
FC1,0.03571428571428571,0.0,0.03474903474903475,0.02171814671814672,0.03523166023166023,0.02702702702702703,0.0,0.027992277992277992,0.0,0.030405405405405407,0.0,0.032818532818532815,0.0,0.0,0.030405405405405407,0.033783783783783786,0.03571428571428571,0.009652509652509652,0.0,0.03571428571428571,0.014961389961389961,0.0,0.03426640926640927,0.01833976833976834,0.013513513513513514,0.0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.015926640926640926,0.03571428571428571,0.032335907335907334,0.03185328185328185,0.02750965250965251,0.032335907335907334,0.03474903474903475,0.0,0.0,0.0,0.032818532818532815,0.0,0.0,0.03571428571428571,0.0,0.023166023166023165,0.032818532818532815,0.03571428571428571,0.0,0.0,0.02557915057915058,0.0,0.0,0.024613899613899613
C3,0.027725563909774435,0.0,0.02631578947368421,0.021146616541353382,0.02725563909774436,0.1574248120300752,0.0,0.024906015037593984,0.0009398496240601503,0.027725563909774435,0.007518796992481203,0.02631578947368421,0.0,0.0,0.02537593984962406,0.026785714285714284,0.02913533834586466,0.009398496240601503,0.0,0.028665413533834585,0.01456766917293233,0.0,0.027725563909774435,0.017857142857142856,0.013157894736842105,0.0,0.0,0.02819548872180451,0.03007518796992481,0.005639097744360902,0.0,0.0,0.0042293233082706765,0.026785714285714284,0.0014097744360902255,0.0,0.008458646616541353,0.02819548872180451,0.02631578947368421,0.023026315789473683,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.0,0.0,0.002349624060150376,0.02631578947368421,0.0,0.0,0.029605263157894735,0.0,0.022556390977443608,0.023966165413533833,0.03007518796992481,0.010808270676691729,0.004699248120300752,0.02443609022556391,0.0,0.0,0.023966165413533833
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.03278688524590164,0.0,0.03278688524590164,0.025438100621820236,0.03278688524590164,0.02882984737139627,0.0,0.0322215941209723,0.0,0.03278688524590164,0.0,0.03278688524590164,0.0,0.0,0.03278688524590164,0.03278688524590164,0.03278688524590164,0.011305822498586773,0.0,0.03278688524590164,0.017524024872809497,0.0,0.03278688524590164,0.02035048049745619,0.01582815149802148,0.0,0.0,0.03278688524590164,0.03278688524590164,0.0,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.013566986998304126,0.03278688524590164,0.03278688524590164,0.031091011871113624,0.029960429621254947,0.03278688524590164,0.03278688524590164,0.0,0.0,0.0,0.03278688524590164,0.0,0.0,0.03278688524590164,0.0,0.027133973996608253,0.0322215941209723,0.03278688524590164,0.0,0.0,0.029960429621254947,0.0,0.0,0.02882984737139627
CP5,0.0,0.0,0.0,0.0,0.0,0.008097165991902834,0.0,0.0,0.09716599190283401,0.0,0.09919028340080972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008097165991902834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09716599190283401,0.0951417004048583,0.05263157894736842,0.09716599190283401,0.0,0.0951417004048583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08704453441295547,0.0,0.07894736842105263,0.004048582995951417,0.0,0.0,0.0,0.0,0.0,0.09919028340080972,0.08097165991902834,0.0,0.0,0.0,0.0
CP1,0.03410283315844701,0.0,0.03305351521511018,0.0236096537250787,0.03410283315844701,0.029905561385099685,0.0,0.030430220356768102,0.0,0.033578174186778595,0.0,0.03305351521511018,0.0,0.0,0.032004197271773345,0.033578174186778595,0.03410283315844701,0.01049317943336831,0.0,0.03410283315844701,0.01626442812172088,0.0,0.03410283315844701,0.01993704092339979,0.014690451206715634,0.0,0.0,0.03410283315844701,0.03410283315844701,0.0,0.0,0.0,0.0,0.033578174186778595,0.0,0.0,0.013116474291710388,0.03410283315844701,0.03305351521511018,0.02938090241343127,0.029905561385099685,0.03305351521511018,0.03305351521511018,0.0,0.0,0.0,0.03305351521511018,0.0,0.0,0.03410283315844701,0.0,0.025183630640083946,0.030430220356768102,0.03410283315844701,0.0,0.0,0.027806925498426022,0.0,0.0,0.026757607555089193
Pz,0.0,0.0,0.0,0.0,0.0,0.026845637583892617,0.0,0.0,0.06577181208053691,0.0,0.11140939597315436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005369127516778523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10469798657718121,0.08053691275167785,0.0348993288590604,0.10201342281879194,0.0,0.09395973154362416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0912751677852349,0.0,0.07516778523489932,0.0026845637583892616,0.0,0.0,0.0,0.0,0.0,0.11275167785234899,0.09261744966442953,0.0,0.0,0.0,0.0
P3,0.034326097930338216,0.0,0.034326097930338216,0.02271580010095911,0.034326097930338216,0.027258960121150935,0.0,0.0292781423523473,0.0,0.030792529025744572,0.0,0.03382130237253912,0.0,0.0,0.03180212014134275,0.034326097930338216,0.034326097930338216,0.010095911155981827,0.0,0.034326097930338216,0.015648662291771833,0.0,0.034326097930338216,0.019182231196365473,0.014134275618374558,0.0,0.0,0.034326097930338216,0.034326097930338216,0.0,0.0,0.0,0.0,0.034326097930338216,0.0,0.0,0.015648662291771833,0.034326097930338216,0.03331650681474003,0.031297324583543666,0.028268551236749116,0.03331650681474003,0.034326097930338216,0.0,0.0,0.0,0.03382130237253912,0.0,0.0,0.034326097930338216,0.0,0.024230186774356385,0.03230691569914185,0.034326097930338216,0.0,0.0,0.02675416456335184,0.0,0.0,0.02574457344775366
