,entorhinal-rh,frontalpole-lh,fusiform-rh,isthmuscingulate-rh,lingual-rh,parahippocampal-rh,parstriangularis-rh,temporalpole-lh
entorhinal-rh,0.4230769230769231,0.0,0.0641025641025641,0.0,0.1282051282051282,0.38461538461538464,0.0,0.0
frontalpole-lh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
fusiform-rh,0.012195121951219513,0.0,0.6097560975609756,0.012195121951219513,0.3048780487804878,0.06097560975609756,0.0,0.0
isthmuscingulate-rh,0.0,0.0,0.0,0.5555555555555556,0.0,0.1746031746031746,0.0,0.2698412698412698
lingual-rh,0.043478260869565216,0.0,0.358695652173913,0.0,0.45652173913043476,0.14130434782608695,0.0,0.0
parahippocampal-rh,0.19672131147540983,0.0,0.06557377049180328,0.09016393442622951,0.1885245901639344,0.4098360655737705,0.0,0.04918032786885246
parstriangularis-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.723404255319149,0.2765957446808511
temporalpole-lh,0.0,0.0,0.0,0.2236842105263158,0.0,0.07894736842105263,0.09210526315789473,0.6052631578947368
