,frontalpole-rh,isthmuscingulate-rh,pericalcarine-lh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh,temporalpole-rh,transversetemporal-rh
frontalpole-rh,0.7335984095427436,0.03578528827037773,0.05765407554671968,0.0,0.05964214711729622,0.007952286282306162,0.06560636182902585,0.039761431411530816
isthmuscingulate-rh,0.04356435643564356,0.6653465346534654,0.1306930693069307,0.0,0.0,0.07920792079207921,0.0,0.08118811881188119
pericalcarine-lh,0.050387596899224806,0.12403100775193798,0.7209302325581395,0.04263565891472868,0.040697674418604654,0.0,0.003875968992248062,0.01744186046511628
rostralanteriorcingulate-lh,0.003929273084479371,0.0,0.03536345776031434,0.5717092337917485,0.2337917485265226,0.0,0.12180746561886051,0.03339882121807466
rostralanteriorcingulate-rh,0.06396588486140725,0.0,0.03624733475479744,0.27505330490405117,0.44989339019189767,0.0,0.1535181236673774,0.021321961620469083
temporalpole-lh,0.010025062656641603,0.09523809523809523,0.0,0.0,0.0,0.8947368421052632,0.0,0.0
temporalpole-rh,0.05805243445692884,0.0,0.0,0.11610486891385768,0.12734082397003746,0.0,0.6779026217228464,0.020599250936329586
transversetemporal-rh,0.05929919137466307,0.11320754716981132,0.013477088948787063,0.04043126684636118,0.0215633423180593,0.0,0.04043126684636118,0.7115902964959568
