,FT9,T7,O1,F1,FT7,TP7,PO3,AF8
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
