,P7,O1,Oz,T8,Fp2,F1,PO7,PO3
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.37037037037037035,0.2222222222222222,0.0,0.4074074074074074,0.0,0.0,0.0
Oz,0.0,0.35,0.3,0.0,0.35,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.24390243902439024,0.14634146341463414,0.0,0.6097560975609756,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
