,P7,O1,Oz,T8,Fp2,F1,PO7,PO3
P7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.5625,0.3125,0.0,0.125,0.0,0.0,0.0
Oz,0.0,0.46153846153846156,0.38461538461538464,0.0,0.15384615384615385,0.0,0.0,0.0
T8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.375,0.375,0.0,0.25,0.0,0.0,0.0
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
