,P7,O1,Oz,T8,Fp2,F1,PO7,PO3
P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oz,0.0,0.0,0.2222222222222222,0.0,0.3333333333333333,0.3333333333333333,0.0,0.1111111111111111
T8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.1111111111111111,0.0,0.5,0.3333333333333333,0.0,0.05555555555555555
F1,0.0,0.0,0.125,0.0,0.4375,0.375,0.0,0.0625
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.2857142857142857,0.0,0.2857142857142857,0.2857142857142857,0.0,0.14285714285714285
