,FT9,T7,TP9,P7,O1,P5,PO7,CPz
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
T7,0.0,0.52,0.0,0.48,0.0,0.0,0.0,0.0
TP9,0.0,0.0,0.4146341463414634,0.0,0.0,0.0,0.2682926829268293,0.3170731707317073
P7,0.0,0.52,0.0,0.48,0.0,0.0,0.0,0.0
O1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.34375,0.0,0.0,0.0,0.3125,0.34375
CPz,0.0,0.0,0.37142857142857144,0.0,0.0,0.0,0.2857142857142857,0.34285714285714286
