,FT9,TP9,CP5,Cz,Fp2,AF3,C2,AF8
FT9,0.2962962962962963,0.37037037037037035,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
TP9,0.1836734693877551,0.5510204081632653,0.0,0.0,0.0,0.2653061224489796,0.0,0.0
CP5,0.0,0.0,0.4827586206896552,0.0,0.0,0.0,0.5172413793103449,0.0
Cz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.2571428571428571,0.4,0.0,0.0,0.0,0.34285714285714286,0.0,0.0
C2,0.0,0.0,0.4305555555555556,0.0,0.0,0.0,0.5694444444444444,0.0
AF8,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
