,FT9,TP9,CP5,Cz,Fp2,AF3,C2,AF8
FT9,0.3275024295432459,0.06511175898931001,0.15257531584062195,0.09329446064139942,0.08066083576287658,0.0826044703595724,0.12342079689018465,0.07482993197278912
TP9,0.06857727737973388,0.33572159672466734,0.08188331627430911,0.11463664278403275,0.044012282497441144,0.14943705220061412,0.048106448311156604,0.15762538382804503
CP5,0.1211890243902439,0.06021341463414634,0.31021341463414637,0.0899390243902439,0.07545731707317073,0.10594512195121951,0.13490853658536586,0.10213414634146341
Cz,0.09880239520958084,0.11177644710578842,0.12375249500998003,0.3223552894211577,0.05189620758483034,0.1317365269461078,0.02594810379241517,0.13373253493013973
Fp2,0.10695187165775401,0.053475935828877004,0.13502673796791445,0.06417112299465241,0.3770053475935829,0.02540106951871658,0.23529411764705882,0.00267379679144385
AF3,0.07504520795660036,0.13381555153707053,0.12386980108499096,0.11392405063291139,0.018083182640144666,0.27486437613019893,0.037070524412296565,0.22332730560578662
C2,0.12787212787212787,0.04895104895104895,0.1848151848151848,0.02197802197802198,0.17082917082917082,0.04295704295704296,0.3706293706293706,0.03196803196803197
AF8,0.06867356538099718,0.14675446848541862,0.1279397930385701,0.11853245531514581,0.0009407337723424271,0.23424270931326435,0.031044214487300093,0.2718720602069614
