,FT9,TP9,CP5,Cz,Fp2,AF3,C2,AF8
FT9,0.3181818181818182,0.3181818181818182,0.0,0.36363636363636365,0.0,0.0,0.0,0.0
TP9,0.2857142857142857,0.32142857142857145,0.0,0.39285714285714285,0.0,0.0,0.0,0.0
CP5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Cz,0.14814814814814814,0.2037037037037037,0.0,0.6481481481481481,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
