,FC5,FT10,F4,Fp2,AF7,AF3,AFz,AF8
FC5,0.26,0.01,0.0,0.22,0.26,0.0,0.25,0.0
FT10,0.0,0.2602739726027397,0.273972602739726,0.0,0.0,0.2328767123287671,0.0,0.2328767123287671
F4,0.0,0.18947368421052632,0.3368421052631579,0.0,0.0,0.23157894736842105,0.0,0.24210526315789474
Fp2,0.2558139534883721,0.011627906976744186,0.0,0.23255813953488372,0.2558139534883721,0.0,0.2441860465116279,0.0
AF7,0.26,0.01,0.0,0.22,0.26,0.0,0.25,0.0
AF3,0.0,0.2,0.275,0.0,0.0,0.25,0.0,0.275
AFz,0.26262626262626265,0.0,0.0,0.2222222222222222,0.26262626262626265,0.0,0.25252525252525254,0.0
AF8,0.0,0.19480519480519481,0.2857142857142857,0.0,0.0,0.24675324675324675,0.0,0.2727272727272727
