,FT9,TP9,CP5,Cz,Fp2,AF3,C2,AF8
FT9,0.603448275862069,0.0,0.0,0.0,0.0,0.0,0.39655172413793105,0.0
TP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CP5,0.0,0.0,0.4,0.37142857142857144,0.17142857142857143,0.05714285714285714,0.0,0.0
Cz,0.0,0.0,0.40625,0.375,0.1875,0.03125,0.0,0.0
Fp2,0.0,0.0,0.3157894736842105,0.2631578947368421,0.3157894736842105,0.10526315789473684,0.0,0.0
AF3,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0
C2,0.5227272727272727,0.0,0.0,0.0,0.0,0.0,0.4772727272727273,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
