,FT9,TP9,CP5,Cz,Fp2,AF3,C2,AF8
FT9,0.4722222222222222,0.0,0.0,0.0,0.0,0.0,0.5277777777777778,0.0
TP9,0.0,0.15789473684210525,0.21052631578947367,0.21052631578947367,0.0,0.21052631578947367,0.0,0.21052631578947367
CP5,0.0,0.05,0.23333333333333334,0.23333333333333334,0.0,0.23333333333333334,0.016666666666666666,0.23333333333333334
Cz,0.0,0.03,0.15,0.38,0.0,0.2,0.0,0.24
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.04,0.2,0.26666666666666666,0.0,0.24,0.0,0.25333333333333335
C2,0.296875,0.0,0.0,0.0,0.0,0.0,0.703125,0.0
AF8,0.0,0.03614457831325301,0.18072289156626506,0.2891566265060241,0.0,0.2289156626506024,0.0,0.26506024096385544
