,frontalpole-lh,frontalpole-rh,insula-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-lh,0.2978986402966625,0.17478368355995055,0.0,0.11025957972805933,0.0892459826946848,0.07663782447466007,0.2511742892459827,0.0
frontalpole-rh,0.22952975994738573,0.28707661953304836,0.024334100624794474,0.0443932916803683,0.055244985202236106,0.12002630713581058,0.215060835251562,0.024334100624794474
insula-rh,0.0,0.036669970267591674,0.5599603567888999,0.0,0.155599603567889,0.018830525272547076,0.0,0.22893954410307235
medialorbitofrontal-lh,0.19991193306913255,0.06164685160722149,0.0,0.33553500660501984,0.1906649053280493,0.033905768383971815,0.178335535006605,0.0
medialorbitofrontal-rh,0.12521440823327615,0.05900514579759863,0.10634648370497427,0.14922813036020582,0.2806174957118353,0.03704974271012007,0.11595197255574614,0.12658662092624356
rostralanteriorcingulate-lh,0.1751412429378531,0.2062146892655367,0.021468926553672316,0.0423728813559322,0.059887005649717516,0.2983050847457627,0.1751412429378531,0.021468926553672316
rostralanteriorcingulate-rh,0.268370607028754,0.1757188498402556,0.0,0.1056975505857295,0.08812566560170394,0.0825346112886049,0.2795527156549521,0.0
temporalpole-rh,0.0,0.04698412698412698,0.2920634920634921,0.0,0.23682539682539683,0.02412698412698413,0.0,0.4
