,frontalpole-rh,insula-lh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-rh
frontalpole-rh,0.4418382000957396,0.0,0.0421254188606989,0.0,0.015797032072762087,0.22403063666826234,0.13116323599808521,0.1450454763044519
insula-lh,0.0,0.5100401606425703,0.10923694779116466,0.2714859437751004,0.10923694779116466,0.0,0.0,0.0
isthmuscingulate-rh,0.03643061809250921,0.05566925910765452,0.41711011051985264,0.10110519852640197,0.28735161686451083,0.028243962341383544,0.045845272206303724,0.028243962341383544
parahippocampal-lh,0.0,0.1665840356965791,0.12047595438770452,0.5101636093207734,0.15220624690133863,0.02528507684680218,0.0,0.02528507684680218
parahippocampal-rh,0.01694915254237288,0.06585956416464891,0.3360774818401937,0.149636803874092,0.4314769975786925,0.0,0.0,0.0
rostralanteriorcingulate-lh,0.23977505112474437,0.0,0.03578732106339468,0.0270961145194274,0.0,0.3726993865030675,0.16973415132924335,0.1549079754601227
rostralanteriorcingulate-rh,0.18068331143232588,0.0,0.0735873850197109,0.0,0.0,0.21813403416557162,0.4073587385019711,0.1202365308804205
temporalpole-rh,0.19433719433719435,0.0,0.04504504504504504,0.03153153153153153,0.0,0.19433719433719435,0.11840411840411841,0.4163449163449163
