,frontalpole-lh,frontalpole-rh,insula-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.3993743482794578,0.07090719499478623,0.09436913451511991,0.0,0.0,0.0,0.10218978102189781,0.33315954118873825
frontalpole-rh,0.07501378929950359,0.43132928847214563,0.17429674572531714,0.04522890237175951,0.0,0.0,0.19911748483177055,0.07501378929950359
insula-rh,0.09634015069967707,0.16576964477933262,0.45909580193756727,0.0,0.0,0.0,0.18083961248654468,0.09795479009687837
isthmuscingulate-rh,0.0,0.06171932402645114,0.0,0.37031594415870683,0.3056576047024247,0.2623071271124173,0.0,0.0
parahippocampal-lh,0.0,0.0,0.0,0.21443298969072164,0.5,0.28556701030927834,0.0,0.0
parahippocampal-rh,0.0,0.0,0.0,0.19591611479028698,0.3057395143487859,0.49834437086092714,0.0,0.0
rostralanteriorcingulate-lh,0.1153619776339023,0.2113007651559741,0.2012948793407887,0.0,0.0,0.0,0.3566804002354326,0.1153619776339023
rostralanteriorcingulate-rh,0.3423180592991914,0.07331536388140161,0.09919137466307278,0.0,0.0,0.0,0.10566037735849057,0.37951482479784365
