,Fp1,FT9,F8,Fp2,AF7,F5,AF8,FCz
Fp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.34210526315789475,0.18421052631578946,0.0,0.18421052631578946,0.0,0.0,0.2894736842105263
F8,0.0,0.26666666666666666,0.23333333333333334,0.0,0.23333333333333334,0.0,0.0,0.26666666666666666
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.26666666666666666,0.23333333333333334,0.0,0.23333333333333334,0.0,0.0,0.26666666666666666
F5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FCz,0.0,0.32432432432432434,0.1891891891891892,0.0,0.1891891891891892,0.0,0.0,0.2972972972972973
