,frontalpole-rh,isthmuscingulate-rh,parahippocampal-rh,parsorbitalis-lh,parstriangularis-lh,rostralmiddlefrontal-lh,superiorparietal-lh,temporalpole-lh
frontalpole-rh,0.3125,0.0,0.0,0.1875,0.16666666666666666,0.21875,0.11458333333333333,0.0
isthmuscingulate-rh,0.0,0.32524271844660196,0.28640776699029125,0.07281553398058252,0.06796116504854369,0.0048543689320388345,0.14563106796116504,0.0970873786407767
parahippocampal-rh,0.0,0.35795454545454547,0.3522727272727273,0.03977272727272727,0.03409090909090909,0.0,0.125,0.09090909090909091
parsorbitalis-lh,0.07272727272727272,0.04,0.01090909090909091,0.24363636363636362,0.21818181818181817,0.2,0.19636363636363635,0.01818181818181818
parstriangularis-lh,0.0703125,0.0390625,0.0078125,0.23828125,0.23046875,0.1875,0.20703125,0.01953125
rostralmiddlefrontal-lh,0.10900473933649289,0.0,0.0,0.24170616113744076,0.20853080568720378,0.26066350710900477,0.18009478672985782,0.0
superiorparietal-lh,0.04377104377104377,0.08754208754208755,0.06060606060606061,0.19528619528619529,0.1919191919191919,0.1414141414141414,0.23232323232323232,0.04713804713804714
temporalpole-lh,0.0,0.23170731707317074,0.17073170731707318,0.08536585365853659,0.08536585365853659,0.0,0.1951219512195122,0.23170731707317074
