,bankssts-lh,cuneus-lh,cuneus-rh,isthmuscingulate-rh,lateralorbitofrontal-rh,pericalcarine-lh,pericalcarine-rh,rostralanteriorcingulate-rh
bankssts-lh,0.44642857142857145,0.08928571428571429,0.20833333333333334,0.1130952380952381,0.0,0.0,0.14285714285714285,0.0
cuneus-lh,0.11038961038961038,0.4935064935064935,0.17532467532467533,0.0,0.0,0.006493506493506494,0.21428571428571427,0.0
cuneus-rh,0.24528301886792453,0.14465408805031446,0.3081761006289308,0.06918238993710692,0.0,0.0,0.23270440251572327,0.0
isthmuscingulate-rh,0.14705882352941177,0.0,0.06862745098039216,0.6862745098039216,0.0,0.0,0.0,0.09803921568627451
lateralorbitofrontal-rh,0.0,0.0,0.0,0.0,0.6942148760330579,0.0,0.0,0.30578512396694213
pericalcarine-lh,0.0,0.043478260869565216,0.0,0.0,0.0,0.9130434782608695,0.043478260869565216,0.0
pericalcarine-rh,0.18421052631578946,0.19736842105263158,0.26973684210526316,0.006578947368421052,0.0,0.006578947368421052,0.3355263157894737,0.0
rostralanteriorcingulate-rh,0.0,0.0,0.0,0.07142857142857142,0.36607142857142855,0.0,0.0,0.5625
