,caudalmiddlefrontal-lh,inferiorparietal-rh,parsopercularis-lh,postcentral-rh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiortemporal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.14950980392156862,0.14950980392156862,0.03676470588235294,0.15196078431372548,0.15196078431372548,0.15196078431372548,0.058823529411764705,0.14950980392156862
inferiorparietal-rh,0.14523809523809525,0.15714285714285714,0.03571428571428571,0.15476190476190477,0.15,0.14761904761904762,0.06666666666666667,0.14285714285714285
parsopercularis-lh,0.11594202898550725,0.11594202898550725,0.18840579710144928,0.11594202898550725,0.11594202898550725,0.11594202898550725,0.11594202898550725,0.11594202898550725
postcentral-rh,0.14523809523809525,0.15476190476190477,0.03571428571428571,0.15476190476190477,0.15,0.14761904761904762,0.06666666666666667,0.14523809523809525
rostralmiddlefrontal-rh,0.14628297362110312,0.1510791366906475,0.03597122302158273,0.15347721822541965,0.15587529976019185,0.1510791366906475,0.06235011990407674,0.14388489208633093
superiorfrontal-lh,0.1473429951690821,0.1497584541062802,0.036231884057971016,0.15217391304347827,0.1570048309178744,0.15217391304347827,0.06038647342995169,0.14492753623188406
superiortemporal-lh,0.1095890410958904,0.136986301369863,0.0684931506849315,0.1278538812785388,0.1187214611872146,0.1141552511415525,0.2191780821917808,0.1050228310502283
supramarginal-rh,0.1513647642679901,0.1488833746898263,0.03722084367245657,0.1513647642679901,0.1513647642679901,0.1513647642679901,0.05707196029776675,0.1513647642679901
