,fusiform-lh,inferiortemporal-lh,isthmuscingulate-rh,lateraloccipital-lh,lingual-lh,parahippocampal-rh,pericalcarine-lh,pericalcarine-rh
fusiform-lh,0.24282744282744284,0.026195426195426197,0.0972972972972973,0.15135135135135136,0.15093555093555094,0.06361746361746362,0.11476091476091477,0.15301455301455302
inferiortemporal-lh,0.062420382165605096,0.7337579617834394,0.01910828025477707,0.0,0.08662420382165605,0.05987261146496815,0.033121019108280254,0.005095541401273885
isthmuscingulate-rh,0.1257026060296372,0.005109862033725089,0.19775166070516095,0.12876852324987226,0.15125191619826264,0.12979049565661727,0.10628513030148186,0.1553398058252427
lateraloccipital-lh,0.15912208504801098,0.0004572473708276177,0.10882487425697303,0.20530406950160038,0.13808870598994055,0.07544581618655692,0.16140832190214907,0.15134887974394148
lingual-lh,0.15646853146853146,0.02972027972027972,0.1263111888111888,0.13723776223776224,0.21153846153846154,0.09178321678321678,0.10795454545454546,0.13898601398601398
parahippocampal-rh,0.09247558874210224,0.026995979322228605,0.14302125215393452,0.09764503159103963,0.12406662837449742,0.29408385985066055,0.08845491097070649,0.13325674899483056
pericalcarine-lh,0.139572192513369,0.01818181818181818,0.10695187165775401,0.18128342245989304,0.12513368983957218,0.07914438502673797,0.21711229946524063,0.13262032085561498
pericalcarine-rh,0.1665934065934066,0.0026373626373626374,0.1301098901098901,0.15252747252747254,0.13934065934065934,0.09538461538461539,0.11604395604395605,0.19736263736263737
