,frontalpole-lh,frontalpole-rh,isthmuscingulate-rh,lingual-lh,parahippocampal-lh,parahippocampal-rh,parsorbitalis-rh,rostralanteriorcingulate-lh
frontalpole-lh,0.5864262990455992,0.11876988335100742,0.0,0.005302226935312832,0.031813361611876985,0.0021208907741251328,0.09544008483563096,0.16012725344644752
frontalpole-rh,0.12585034013605442,0.5975056689342404,0.0,0.05215419501133787,0.07709750566893424,0.030612244897959183,0.0,0.11678004535147392
isthmuscingulate-rh,0.0,0.0,0.5247933884297521,0.25413223140495866,0.10537190082644628,0.10433884297520661,0.011363636363636364,0.0
lingual-lh,0.0025662959794696323,0.032506415739948676,0.2215568862275449,0.4593669803250642,0.21642429426860565,0.06757912745936698,0.0,0.0
parahippocampal-lh,0.021052631578947368,0.05350877192982456,0.0912280701754386,0.23771929824561402,0.5070175438596491,0.018421052631578946,0.035964912280701755,0.03508771929824561
parahippocampal-rh,0.0,0.033093525179856115,0.1510791366906475,0.1251798561151079,0.033093525179856115,0.6575539568345323,0.0,0.0
parsorbitalis-rh,0.11781609195402298,0.004310344827586207,0.01293103448275862,0.0,0.0617816091954023,0.0,0.6982758620689655,0.10488505747126436
rostralanteriorcingulate-lh,0.15901814300960512,0.10885805763073639,0.0,0.0,0.04909284951974386,0.0,0.07790821771611527,0.6051227321237994
