,bankssts-rh,frontalpole-lh,fusiform-rh,inferiortemporal-rh,isthmuscingulate-rh,parahippocampal-lh,parahippocampal-rh,temporalpole-rh
bankssts-rh,0.6633802816901408,0.0,0.08732394366197183,0.07323943661971831,0.057746478873239436,0.0,0.11690140845070422,0.0014084507042253522
frontalpole-lh,0.0,0.8880994671403197,0.0,0.0,0.05328596802841918,0.0586145648312611,0.0,0.0
fusiform-rh,0.06705539358600583,0.0,0.4645286686103013,0.19727891156462585,0.0,0.0,0.2653061224489796,0.0058309037900874635
inferiortemporal-rh,0.05656934306569343,0.0,0.1989051094890511,0.4726277372262774,0.0,0.0,0.2718978102189781,0.0
isthmuscingulate-rh,0.05485232067510549,0.040787623066104076,0.0,0.0,0.7243319268635724,0.13642756680731363,0.0,0.04360056258790436
parahippocampal-lh,0.0,0.05602716468590832,0.0,0.0,0.17826825127334464,0.7198641765704584,0.04584040747028863,0.0
parahippocampal-rh,0.07524271844660194,0.0,0.2313915857605178,0.22330097087378642,0.0,0.020226537216828478,0.4441747572815534,0.0056634304207119745
temporalpole-rh,0.0,0.0,0.006756756756756757,0.0,0.052364864864864864,0.0,0.008445945945945946,0.9324324324324325
