,frontalpole-lh,frontalpole-rh,medialorbitofrontal-lh,medialorbitofrontal-rh,parahippocampal-lh,parahippocampal-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh
frontalpole-lh,0.34316185696361357,0.09661229611041405,0.1549560853199498,0.12045169385194479,0.031994981179422836,0.0,0.1191969887076537,0.13362609786700125
frontalpole-rh,0.14027538726333907,0.4414802065404475,0.09294320137693632,0.12306368330464716,0.0,0.00946643717728055,0.060240963855421686,0.13253012048192772
medialorbitofrontal-lh,0.1575673807878369,0.07532826537664132,0.35798203178991017,0.10988251554941257,0.033863165169315826,0.0,0.21354526606772634,0.051831375259156875
medialorbitofrontal-rh,0.14397719173200285,0.10192444761225944,0.1261582323592302,0.33071988595866003,0.014255167498218105,0.0,0.13257305773342837,0.150392017106201
parahippocampal-lh,0.06695156695156695,0.0,0.06695156695156695,0.02849002849002849,0.7863247863247863,0.0,0.02564102564102564,0.02564102564102564
parahippocampal-rh,0.0,0.01559792027729636,0.0,0.0,0.0,0.9133448873483535,0.006932409012131715,0.06412478336221837
rostralanteriorcingulate-lh,0.1301518438177874,0.04483007953723789,0.22415039768618944,0.12075198843094721,0.01012292118582791,0.0028922631959508315,0.3752711496746204,0.0918293564714389
rostralanteriorcingulate-rh,0.16678912564290962,0.10727406318883174,0.05878030859662013,0.1594415870683321,0.01322556943423953,0.024246877296105803,0.09845701689933872,0.37178545187362233
