,frontalpole-rh,inferiorparietal-rh,isthmuscingulate-rh,lateraloccipital-rh,lingual-rh,precuneus-rh,rostralanteriorcingulate-lh,superiorparietal-rh
frontalpole-rh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.1598603309549112,0.15758311826324578,0.15758311826324578,0.15439502049491421,0.15075148018824958,0.0818278427205101,0.13799908911492334
isthmuscingulate-rh,0.0,0.15667718191377497,0.16554003304791948,0.1551750037554454,0.15081868709628962,0.15247108307045215,0.08261979870812679,0.1366982124079916
lateraloccipital-rh,0.0,0.15761609438814098,0.15610346392376342,0.1595825139918318,0.15474209650582363,0.14884283769475118,0.08395099077295416,0.13916200272273482
lingual-rh,0.0,0.15647314498602918,0.1546103694504812,0.15693883886991616,0.16066438994101212,0.14793542378143434,0.08242781744799751,0.14095001552312947
precuneus-rh,0.0,0.1547175667287399,0.15813159528243328,0.15347610180012414,0.14882060831781502,0.15844196151458723,0.08410924891371818,0.14230291744258225
rostralanteriorcingulate-lh,0.0,0.1358910891089109,0.13861386138613863,0.13985148514851486,0.13391089108910892,0.13663366336633664,0.17673267326732672,0.13836633663366338
superiorparietal-rh,0.0,0.1491830065359477,0.1491830065359477,0.15098039215686274,0.14934640522875817,0.15,0.08970588235294118,0.1616013071895425
