,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,rostralmiddlefrontal-lh,superiorfrontal-rh,superiortemporal-lh,superiortemporal-rh
caudalmiddlefrontal-rh,0.24822695035460993,0.0,0.0,0.24822695035460993,0.07801418439716312,0.23404255319148937,0.19148936170212766,0.0
parsopercularis-lh,0.0,0.6060606060606061,0.23232323232323232,0.0,0.0,0.0,0.16161616161616163,0.0
parstriangularis-rh,0.0,0.24444444444444444,0.5777777777777777,0.0,0.0,0.0,0.17777777777777778,0.0
postcentral-lh,0.2463768115942029,0.0,0.0,0.2463768115942029,0.08695652173913043,0.2318840579710145,0.18840579710144928,0.0
rostralmiddlefrontal-lh,0.16666666666666666,0.0,0.0,0.18518518518518517,0.3148148148148148,0.14814814814814814,0.07407407407407407,0.1111111111111111
superiorfrontal-rh,0.2440944881889764,0.0,0.0,0.2440944881889764,0.07874015748031496,0.2440944881889764,0.1889763779527559,0.0
superiortemporal-lh,0.17751479289940827,0.08875739644970414,0.09467455621301775,0.17751479289940827,0.03550295857988166,0.16568047337278108,0.2603550295857988,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.7857142857142857
