,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,precentral-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.16216216216216217,0.15315315315315314,0.17117117117117117,0.17117117117117117,0.17117117117117117,0.0,0.17117117117117117,0.0
inferiorparietal-rh,0.168141592920354,0.1592920353982301,0.168141592920354,0.168141592920354,0.168141592920354,0.0,0.168141592920354,0.0
parsopercularis-lh,0.1292517006802721,0.1292517006802721,0.17687074829931973,0.1836734693877551,0.1836734693877551,0.0,0.1836734693877551,0.013605442176870748
parstriangularis-rh,0.1292517006802721,0.1292517006802721,0.17687074829931973,0.1836734693877551,0.1836734693877551,0.0,0.1836734693877551,0.013605442176870748
precentral-rh,0.1292517006802721,0.1292517006802721,0.17687074829931973,0.1836734693877551,0.1836734693877551,0.0,0.1836734693877551,0.013605442176870748
superiortemporal-lh,0.0,0.0,0.125,0.125,0.125,0.25,0.0,0.375
superiortemporal-rh,0.13380281690140844,0.13380281690140844,0.176056338028169,0.18309859154929578,0.18309859154929578,0.0,0.18309859154929578,0.007042253521126761
supramarginal-lh,0.04,0.08,0.16,0.16,0.16,0.08,0.12,0.2
