,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.18045112781954886,0.13533834586466165,0.09022556390977443,0.08270676691729323,0.13533834586466165,0.11278195488721804,0.12781954887218044,0.13533834586466165
caudalmiddlefrontal-rh,0.1069182389937107,0.15723270440251572,0.09433962264150944,0.0880503144654088,0.14465408805031446,0.11949685534591195,0.1320754716981132,0.15723270440251572
parsopercularis-lh,0.08284023668639054,0.10650887573964497,0.23668639053254437,0.11834319526627218,0.1242603550295858,0.13609467455621302,0.08284023668639054,0.11242603550295859
parstriangularis-rh,0.0718232044198895,0.08839779005524862,0.11049723756906077,0.19337016574585636,0.10497237569060773,0.18232044198895028,0.15469613259668508,0.09392265193370165
precentral-lh,0.09826589595375723,0.15028901734104047,0.10404624277456648,0.09826589595375723,0.15028901734104047,0.12716763005780346,0.12138728323699421,0.15028901734104047
precentral-rh,0.08080808080808081,0.10606060606060606,0.10606060606060606,0.16161616161616163,0.11616161616161616,0.18181818181818182,0.1414141414141414,0.10606060606060606
superiortemporal-lh,0.07407407407407407,0.09722222222222222,0.05555555555555555,0.11574074074074074,0.09259259259259259,0.125,0.33796296296296297,0.10185185185185185
supramarginal-lh,0.10179640718562874,0.15568862275449102,0.09580838323353294,0.08982035928143713,0.1437125748502994,0.11976047904191617,0.12574850299401197,0.16766467065868262
