,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,precentral-lh,precentral-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.13157894736842105,0.14035087719298245,0.09649122807017543,0.09649122807017543,0.14035087719298245,0.11403508771929824,0.14035087719298245,0.14035087719298245
caudalmiddlefrontal-rh,0.1095890410958904,0.1506849315068493,0.0958904109589041,0.0958904109589041,0.14383561643835616,0.1095890410958904,0.136986301369863,0.15753424657534246
parsopercularis-lh,0.09352517985611511,0.11510791366906475,0.14388489208633093,0.14388489208633093,0.1366906474820144,0.1510791366906475,0.09352517985611511,0.1223021582733813
parstriangularis-rh,0.09352517985611511,0.11510791366906475,0.14388489208633093,0.14388489208633093,0.1366906474820144,0.1510791366906475,0.09352517985611511,0.1223021582733813
precentral-lh,0.1,0.14375,0.10625,0.10625,0.15,0.11875,0.125,0.15
precentral-rh,0.1,0.12,0.13333333333333333,0.13333333333333333,0.14,0.14666666666666667,0.1,0.12666666666666668
superiortemporal-lh,0.11904761904761904,0.15079365079365079,0.0873015873015873,0.0873015873015873,0.14285714285714285,0.10317460317460317,0.15079365079365079,0.15873015873015872
supramarginal-lh,0.1038961038961039,0.14935064935064934,0.09740259740259741,0.09740259740259741,0.14285714285714285,0.11038961038961038,0.12987012987012986,0.16883116883116883
