,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-rh,0.3561643835616438,0.0,0.0,0.0273972602739726,0.3013698630136986,0.0273972602739726,0.0273972602739726,0.2602739726027397
parsopercularis-lh,0.009433962264150943,0.5,0.2169811320754717,0.009433962264150943,0.009433962264150943,0.009433962264150943,0.12264150943396226,0.12264150943396226
parstriangularis-rh,0.014084507042253521,0.323943661971831,0.38028169014084506,0.014084507042253521,0.014084507042253521,0.014084507042253521,0.14084507042253522,0.09859154929577464
rostralmiddlefrontal-lh,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091
rostralmiddlefrontal-rh,0.34782608695652173,0.0,0.0,0.028985507246376812,0.3188405797101449,0.028985507246376812,0.028985507246376812,0.2463768115942029
superiorfrontal-rh,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.09090909090909091
superiortemporal-rh,0.0425531914893617,0.2127659574468085,0.14893617021276595,0.0425531914893617,0.0425531914893617,0.0425531914893617,0.44680851063829785,0.02127659574468085
supramarginal-lh,0.1958762886597938,0.1134020618556701,0.061855670103092786,0.020618556701030927,0.16494845360824742,0.020618556701030927,0.020618556701030927,0.4020618556701031
