,Fz,FT9,TP10,FC2,Fp2,F1,PO8,AF8
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.5666666666666667,0.2,0.0,0.0,0.0,0.23333333333333334,0.0
TP10,0.0,0.36363636363636365,0.3181818181818182,0.0,0.0,0.0,0.3181818181818182,0.0
FC2,0.0,0.0,0.0,0.25,0.375,0.0,0.0,0.375
Fp2,0.0,0.0,0.0,0.10526315789473684,0.6842105263157895,0.0,0.0,0.21052631578947367
F1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO8,0.0,0.3888888888888889,0.2777777777777778,0.0,0.0,0.0,0.3333333333333333,0.0
AF8,0.0,0.0,0.0,0.18181818181818182,0.45454545454545453,0.0,0.0,0.36363636363636365
