,Fz,FT9,TP10,FC2,Fp2,F1,PO8,AF8
Fz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.42,0.26,0.0,0.0,0.16,0.16,0.0
TP10,0.0,0.3333333333333333,0.2857142857142857,0.0,0.0,0.19047619047619047,0.19047619047619047,0.0
FC2,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.3
Fp2,0.0,0.0,0.0,0.25,0.5,0.0,0.0,0.25
F1,0.0,0.26666666666666666,0.23333333333333334,0.0,0.0,0.23333333333333334,0.26666666666666666,0.0
PO8,0.0,0.2962962962962963,0.2222222222222222,0.0,0.0,0.2222222222222222,0.25925925925925924,0.0
AF8,0.0,0.0,0.0,0.3,0.4,0.0,0.0,0.3
