,FT9,TP10,FT10,Fp2,AF7,FT7,AF8,AF4
FT9,0.6944444444444444,0.0,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,0.08333333333333333
TP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT10,0.3125,0.0,0.25,0.0,0.0,0.0,0.25,0.1875
Fp2,0.0,0.0,0.0,0.3977272727272727,0.25,0.3522727272727273,0.0,0.0
AF7,0.0,0.0,0.0,0.34328358208955223,0.31343283582089554,0.34328358208955223,0.0,0.0
FT7,0.0,0.0,0.0,0.3780487804878049,0.2682926829268293,0.35365853658536583,0.0,0.0
AF8,0.3125,0.0,0.25,0.0,0.0,0.0,0.25,0.1875
AF4,0.26666666666666666,0.0,0.26666666666666666,0.0,0.0,0.0,0.26666666666666666,0.2
