,Fz,FT9,TP10,FC2,Fp2,F1,PO8,AF8
Fz,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.0,0.0,0.14285714285714285,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857
FC2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.0,0.01639344262295082,0.0,0.0,0.6721311475409836,0.09836065573770492,0.21311475409836064
PO8,0.0,0.0,0.05263157894736842,0.0,0.0,0.3684210526315789,0.2631578947368421,0.3157894736842105
AF8,0.0,0.0,0.030303030303030304,0.0,0.0,0.42424242424242425,0.18181818181818182,0.36363636363636365
