,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-rh,superiortemporal-lh
caudalmiddlefrontal-rh,0.35185185185185186,0.0,0.0,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.0,0.2037037037037037
inferiorparietal-rh,0.0,0.3877551020408163,0.02040816326530612,0.0,0.14285714285714285,0.14285714285714285,0.1836734693877551,0.12244897959183673
parsopercularis-lh,0.0,0.1,0.7333333333333333,0.0,0.06666666666666667,0.0,0.1,0.0
rostralmiddlefrontal-rh,0.13953488372093023,0.0,0.0,0.4186046511627907,0.13953488372093023,0.09302325581395349,0.11627906976744186,0.09302325581395349
superiorfrontal-lh,0.1111111111111111,0.12962962962962962,0.07407407407407407,0.07407407407407407,0.46296296296296297,0.05555555555555555,0.0,0.09259259259259259
superiorfrontal-rh,0.2028985507246377,0.07246376811594203,0.0,0.07246376811594203,0.07246376811594203,0.3188405797101449,0.07246376811594203,0.18840579710144928
superiorparietal-rh,0.0,0.16666666666666666,0.018518518518518517,0.12962962962962962,0.0,0.12962962962962962,0.4444444444444444,0.1111111111111111
superiortemporal-lh,0.16129032258064516,0.06451612903225806,0.0,0.03225806451612903,0.04838709677419355,0.1774193548387097,0.0967741935483871,0.41935483870967744
