,isthmuscingulate-rh,lateraloccipital-rh,pericalcarine-lh,pericalcarine-rh,precuneus-lh,precuneus-rh,superiorparietal-lh,superiorparietal-rh
isthmuscingulate-rh,0.12513255567338283,0.12449628844114528,0.12492046659597031,0.12513255567338283,0.12492046659597031,0.12513255567338283,0.12470837751855779,0.12555673382820784
lateraloccipital-rh,0.12526360185575705,0.1246309574019401,0.12505272037115142,0.12505272037115142,0.12505272037115142,0.12526360185575705,0.12484183888654576,0.12484183888654576
pericalcarine-lh,0.12529051341643777,0.12465666596239172,0.12507923093175577,0.12507923093175577,0.12507923093175577,0.12529051341643777,0.12486794844707373,0.12465666596239172
pericalcarine-rh,0.12510620220900595,0.12446898895497026,0.12489379779099405,0.12510620220900595,0.12489379779099405,0.12510620220900595,0.12468139337298216,0.12574341546304163
precuneus-lh,0.12521150592216582,0.12457698815566835,0.125,0.125,0.125,0.12521150592216582,0.12478849407783418,0.12521150592216582
precuneus-rh,0.12513255567338283,0.12449628844114528,0.12492046659597031,0.12513255567338283,0.12492046659597031,0.12513255567338283,0.12470837751855779,0.12555673382820784
superiorparietal-lh,0.12515829463908823,0.12473617560151963,0.12515829463908823,0.12494723512030392,0.12515829463908823,0.12515829463908823,0.12494723512030392,0.12473617560151963
superiorparietal-rh,0.12508017960230916,0.12443874278383579,0.12486636732948471,0.12508017960230916,0.12486636732948471,0.12508017960230916,0.12465255505666026,0.12593542869360702
