,cuneus-rh,frontalpole-rh,isthmuscingulate-rh,lateraloccipital-lh,lateraloccipital-rh,parahippocampal-rh,pericalcarine-lh,superiorparietal-rh
cuneus-rh,0.38208269525267996,0.0,0.07350689127105667,0.07656967840735068,0.1339969372128637,0.030627871362940276,0.1768759571209801,0.12633996937212863
frontalpole-rh,0.0,0.787621359223301,0.0,0.16262135922330098,0.0,0.0,0.00849514563106796,0.0412621359223301
isthmuscingulate-rh,0.0896358543417367,0.0,0.4126984126984127,0.0,0.08496732026143791,0.3165266106442577,0.096171802054155,0.0
lateraloccipital-lh,0.1016949152542373,0.1296111665004985,0.0,0.5104685942173479,0.010967098703888335,0.0,0.10967098703888335,0.13758723828514458
lateraloccipital-rh,0.1392914653784219,0.0,0.071658615136876,0.007246376811594203,0.5136876006441223,0.020933977455716585,0.20933977455716588,0.03784219001610306
parahippocampal-rh,0.03411860276198213,0.0,0.2770105605199025,0.0,0.022745735174654752,0.587327376116978,0.07879772542648253,0.0
pericalcarine-lh,0.16236933797909409,0.003484320557491289,0.07038327526132404,0.07595818815331011,0.18466898954703834,0.06480836236933799,0.34912891986062716,0.089198606271777
superiorparietal-rh,0.19480519480519481,0.03778040141676505,0.0,0.16056670602125148,0.05548996458087367,0.0,0.1487603305785124,0.4025974025974026
