,isthmuscingulate-rh,lateraloccipital-rh,medialorbitofrontal-rh,pericalcarine-lh,pericalcarine-rh,precuneus-rh,superiorparietal-rh,temporalpole-rh
isthmuscingulate-rh,0.2023121387283237,0.15350032113037893,0.03468208092485549,0.1438664097623635,0.1708413615928067,0.11753371868978806,0.05844572896596018,0.11881824020552344
lateraloccipital-rh,0.15065096094234345,0.2014879107253565,0.0657160570365778,0.19156850588964663,0.1587104773713577,0.08369497830130192,0.07687538747675139,0.0712957222566646
medialorbitofrontal-rh,0.07044025157232704,0.13584905660377358,0.38616352201257864,0.13333333333333333,0.11320754716981132,0.050314465408805034,0.11069182389937107,0.0
pericalcarine-lh,0.13467217956290609,0.1836975782634377,0.06142941523922032,0.26284701712935615,0.14235085646780862,0.07088009450679268,0.07324276432368576,0.07088009450679268
pericalcarine-rh,0.16697819314641746,0.15700934579439252,0.05482866043613707,0.14766355140186915,0.18629283489096574,0.10903426791277258,0.07725856697819315,0.10093457943925234
precuneus-rh,0.1699530516431925,0.12300469483568074,0.03568075117370892,0.10892018779342723,0.1624413145539906,0.18967136150234742,0.07042253521126761,0.13990610328638498
superiorparietal-rh,0.12046632124352331,0.16062176165803108,0.11139896373056994,0.16062176165803108,0.16062176165803108,0.09974093264248704,0.15932642487046633,0.027202072538860103
temporalpole-rh,0.18391959798994975,0.11155778894472362,0.0,0.11457286432160804,0.15879396984924624,0.14773869346733667,0.019095477386934675,0.264321608040201
