,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fz,0.07876079746520744,0.026529100920925263,0.0286407227755767,0.037924823722950134,0.028574602351771235,0.01998899756147877,0.00860887917947199,0.03129559003221387,0.0022123893805309734,0.024049056064829752,0.011655708308427973,0.015385693656142058,0.030530973451327433,0.007378510333299832,0.004424778761061947,0.008407079646017699,0.003982300884955752,0.011360811218255584,0.0059191003390655335,0.03403958762014081,0.0036950737639447973,0.0026897788404064557,0.010211902734211766,0.02260895323434665,0.0,0.01817253727869494,0.02070706536400616,0.04731392390332665,0.030810266121481734,0.0008965929468021519,0.0,0.0,0.0,0.02490280297700596,0.051773614248157886,0.0008965929468021519,0.0,0.01101143089886749,0.010964882120508439,0.003982300884955752,0.029471195298573387,0.005678421996413628,0.017256637168141593,0.009303672592819851,0.0,0.03759501504900846,0.01656184375479373,0.015055884982200382,0.018735354326127086,0.0008965929468021519,0.029746785224994576,0.004482964734010759,0.02901708022787743,0.018630619574819228,0.020862316119101398,0.0,0.006051076704981248,0.01972504482964734,0.0,0.0,0.020155885511163773,0.02046638702135425
F3,0.01855920068322064,0.06110355544425394,0.0003916960438699569,0.029233752640737673,0.03827332678366178,0.03603770556015745,0.025440080137157827,0.019564639479108473,0.00786011956361208,0.009864961183564178,0.012556105642349406,0.04008668682938105,0.006731392832604521,0.009204857030943987,0.007732465180790199,0.009175961421150302,0.022315244681602488,0.017500337115447594,0.02399388697321698,0.038975425889182125,0.00019584802193497845,0.0019672131147540984,0.017559797859156377,0.024346284987767527,0.0022950819672131148,0.018512839282618328,0.031515735264844316,0.022046836572852252,0.035177386937900124,0.0003916960438699569,0.0,0.0,0.0,0.014897549010164834,0.025844875524134253,0.012786885245901639,0.0013114754098360656,0.017172468262988575,0.015464930361580398,0.0,0.025686656007397276,0.009572023912722416,0.002622950819672131,0.0,0.008524590163934427,0.008498391477721485,0.010720913358119345,0.0022950819672131148,0.031896001489729216,0.0,0.025882504029332256,0.0045045045045045045,0.04296057996699479,0.012219503894486075,0.02864184212723058,0.0,0.013114754098360656,0.028459093448402074,0.0,0.0,0.03443765932718178,0.033874644423468374
F7,0.013913952381512981,0.0002545824847250509,0.09956151267824978,0.006887601938106394,0.00133492880099428,0.003309572301425662,0.0,0.024441600333669135,0.0,0.03251234861697172,0.0033030553261767133,0.011071920497947363,0.031123602213921603,0.03318801179278205,0.0,0.01283360606524375,0.01273732301156574,0.0,0.00280040733197556,0.001589511285719331,0.021557102998481334,0.028768661673962876,0.0015274949083503055,0.0015274949083503055,0.004582484725050916,0.0,0.0,0.011312628132142394,0.0,0.021612602400601415,0.04535247165746442,0.0331251545153809,0.040728362380823446,0.014325993397252948,0.024386941831581178,0.015020366598778005,0.05532365401336359,0.002036659877800407,0.004582484725050916,0.004073319755600814,0.0032271640982776684,0.03398434412320195,0.005573905862923204,0.035458862329528544,0.004582484725050916,0.02554317937574945,0.03988872369874925,0.015529531568228106,0.0,0.027998397244538772,0.002064409578860446,0.028004914219787725,0.0,0.03174208418754762,0.0,0.01705702647657841,0.03793447202409683,0.0,0.03229287370858777,0.03790104624781997,0.0005091649694501018,0.0
FT9,0.022484928141772397,0.025366866043140694,0.005713037513234901,0.08754141625984738,0.023010341863772366,0.031307998015273175,0.007999659044538409,0.025222739492403404,0.014359529061199812,0.0,0.00790433725172274,0.02801503254328372,0.005225752508361204,0.026774239357512476,0.003489963843808506,0.018768225526786354,0.020839462171567704,0.03803009084463412,0.023752496160014534,0.042488269912002316,0.010584277682804321,0.0,0.02149764855964958,0.016556505742015337,0.0,0.017684268464127822,0.015295970353820937,0.02123710232595342,0.018519711021605594,0.006897993311036789,0.006897993311036789,0.006897993311036789,0.006897993311036789,0.023149469316041987,0.041720696471009296,0.0,0.0,0.005066882853668423,0.0072588604360162845,0.0,0.026247469947792465,0.0008107012565869477,0.0,0.010660535117056856,0.008779264214046822,0.014187271990271585,0.010564535480381165,0.012123745819397994,0.034615028747358105,0.0,0.019761182051236864,0.011356850222265001,0.04372338615544587,0.010077250475507468,0.013218378922851878,0.006897993311036789,0.00229933110367893,0.015827738862008615,0.006897993311036789,0.006897993311036789,0.03182773479494545,0.028767862880321245
FC5,0.02423273087781397,0.04658296575414084,0.002926756538004268,0.02784881942212291,0.05777764008349437,0.0245816567978592,0.019240495544514194,0.006523288191123108,0.01627714244774825,0.0037709946131414566,0.015112055177541718,0.026517789025679556,0.003982054131925754,0.0,0.017405633159193093,0.0014774166314900801,0.01754349956045403,0.01874518338942224,0.02357999543027097,0.03662056920234993,0.0022935779816513763,0.0027522935779816515,0.009945356884219332,0.03283001769801837,0.003211009174311927,0.022727237521347993,0.02761820301214851,0.03269215129675743,0.03755504006258205,0.0,0.0,0.0,0.0,0.019507708513250278,0.025040372394189474,0.014146990368715171,0.001834862385321101,0.019083072252063155,0.01566100355896693,0.0,0.03268363146297164,0.012559784060940047,0.005220334519655644,0.0,0.0,0.011130001045615965,0.012396358158321748,0.003211009174311927,0.032095569299166224,0.0,0.03360106265563219,0.004643309413254538,0.037107361523656096,0.014689936139973124,0.030792615627698756,0.0,0.018449893695710266,0.031985779622881176,0.0,0.0,0.028397767803548125,0.033390003136847896
FC1,0.015879687744716462,0.04045038932562864,0.002976190476190476,0.03926420845693341,0.02459933705945193,0.08241173844237022,0.02047845793857281,0.023981190581382032,0.008261773856860008,0.012126540764064695,0.01148121980125809,0.03472694610218541,0.008692474829998761,0.024431907169622548,0.008130138315205322,0.010855914453553253,0.02353047399314151,0.038664616600162224,0.018562510665254762,0.05498216418765238,0.002976190476190476,0.0026012994663281836,0.032928316631252175,0.016059974380012672,0.0022335673261008296,0.016552183192259772,0.0330700330301479,0.02075604676115206,0.020936333396448265,0.0,0.0,0.0,0.0,0.016059974380012672,0.0333461608589241,0.0025526483726866626,0.0012763241863433313,0.004925010110077117,0.005390044437587513,0.0,0.016919915332487125,0.0032394615594998496,0.0030591749242036416,0.0,0.01595405232929164,0.018398002763031482,0.002421012831031976,0.0019144862795149968,0.04535962070263283,0.0,0.018432336117403126,0.0006868131868131869,0.06475635882942839,0.0115355687707315,0.015809560042170125,0.0,0.0025526483726866626,0.015414653417206065,0.0,0.0,0.031244229074477957,0.016150117697660775
C3,0.012500339742230776,0.050984165294108055,0.0,0.01767366263868278,0.03089969178584824,0.035464196604752043,0.08890646488696097,0.02340851149415915,0.01505193979224083,0.020973782771535582,0.0,0.04506177872724407,0.013857677902621723,0.018352059925093634,0.01577762919717552,0.008801769921125444,0.0318591238455559,0.030572452069166083,0.00725689404934688,0.0318824981110332,0.0025983485809646504,0.0,0.020436174665557746,0.0,0.0,0.021138489805015138,0.05924778352168643,0.014186004794442361,0.03885890097465251,0.000749063670411985,0.0,0.0,0.0,0.0025983485809646504,0.01355381245141686,0.00149812734082397,0.0,0.00992536542674342,0.001451378809869376,0.0,0.03710311312600904,0.0,0.019101667183074857,0.0,0.005805515239477504,0.009878616895788828,0.017064844561134575,0.008076080516190756,0.010159651669085631,0.0,0.029167278202682063,0.01774378543511467,0.048455939509575295,0.020061099242782515,0.046162543554953986,0.000725689404934688,0.0044943820224719105,0.01341302327098384,0.0,0.0044943820224719105,0.009480710795105537,0.013085239966732441
T7,0.018175943211663093,0.02330794232468439,0.03080114927485422,0.031336354124213636,0.004871771224593451,0.02644118781909703,0.01829241002557184,0.09419825737165424,0.009735744089012517,0.049813212320866586,0.002681618722574354,0.035241637275890386,0.042859109400143355,0.03853118903292875,0.009735744089012517,0.020218435459075902,0.025637956721135387,0.011489866539542093,0.015070839625705837,0.03733176733219455,0.010482691370063383,0.0019502681618722574,0.013608138504301644,0.0045561071670998715,0.0024378352023403218,0.017260992127724934,0.019335525463680323,0.025122247772211934,0.009216135960001872,0.009263773768893223,0.009263773768893223,0.009263773768893223,0.009263773768893223,0.004975692850395581,0.03210364495354551,0.002681618722574354,0.00661419613486145,0.003129346314325452,0.0017385257301808068,0.0024378352023403218,0.004140420663891355,0.0013908205841446453,0.006582155046318869,0.02500662860614823,0.017992342688427032,0.013476074970044126,0.033531253454164966,0.009263773768893223,0.011489866539542093,0.0019502681618722574,0.004492024990014709,0.030757410646050067,0.03582922676207338,0.012432959531935642,0.0,0.009263773768893223,0.0075893302157975795,0.0,0.009263773768893223,0.015110679074422803,0.009959184060965546,0.0
TP9,0.0028058361391694723,0.015332982970523424,0.0,0.03646958339514974,0.02765561179800662,0.014769720271338395,0.014953283561697802,0.010082150858849889,0.1009137093279488,0.003926075123486127,0.003367003367003367,0.02671684063269824,0.0046729011130305625,0.02749300322115856,0.05640003051006287,0.037714712471994025,0.058701277147879094,0.05514861501916518,0.01942585761355988,0.04821009028128769,0.001122334455667789,0.003367003367003367,0.01364529034431947,0.01830352315789209,0.004489337822671156,0.02615776887621548,0.0142085530435045,0.034748363227327626,0.024668307839828874,0.0007468259895444362,0.0,0.0,0.0,0.003367003367003367,0.006170744034821705,0.004487242351320021,0.002244668911335578,0.010282477920018372,0.007288887547787224,0.0,0.028617433148177485,0.003367003367003367,0.004674996584381698,0.0,0.02315160567587752,0.0028058361391694723,0.02315579661857979,0.01288798699801936,0.021670526524895456,0.0,0.01924648526590274,0.001122334455667789,0.06690588567611222,0.0061644576207683,0.01570639596529564,0.0,0.004487242351320021,0.006170744034821705,0.0,0.010082150858849889,0.005050505050505051,0.004674996584381698
CP5,0.02638472314428427,0.013551842279969651,0.05045350633851796,0.0,0.004447138182852807,0.014310567621396054,0.014162873039959535,0.054152045397066265,0.002947223144284269,0.10419482248988365,0.0029296875,0.012557744135685382,0.05596488524279211,0.05142265941135559,0.0029296875,0.0,0.0168396520928174,0.0010116337885685382,0.004447138182852807,0.011781483149974709,0.01163378856853819,0.04168938890996459,0.00424683666856348,0.004447138182852807,0.0029296875,0.0,0.014415781487101669,0.023725479735710674,0.0029296875,0.012392513909964592,0.020753311519979768,0.011380880121396054,0.018958007318538188,0.0029296875,0.02764926537999494,0.016333835198533132,0.014851455804248861,0.0049529550771370764,0.0029296875,0.004046535154274153,0.0020232675771370764,0.015322201409964592,0.01318359375,0.04450645311709661,0.0,0.025661069091426403,0.03867473997850278,0.012392513909964592,0.0029296875,0.012392513909964592,0.00146484375,0.024785027819929185,0.013857357659964592,0.020422851068538188,0.004447138182852807,0.01163378856853819,0.015322201409964592,0.00571168041856348,0.020911132318538188,0.02081332787999494,0.0029296875,0.0029296875
