,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF4,F2,FCz
Fp1,0.09730668983492616,0.0,0.0,0.0,0.0,0.0069504778453518675,0.0,0.0,0.0,0.05647263249348393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017376194613379669,0.0,0.0,0.06255430060816682,0.0,0.04778453518679409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06255430060816682,0.028670721112076455,0.0,0.09817549956559514,0.0,0.0,0.06255430060816682,0.0,0.0,0.0,0.0069504778453518675,0.06255430060816682,0.0,0.0,0.013032145960034752,0.05386620330147698,0.010425716768027803,0.0,0.06255430060816682,0.06255430060816682,0.0,0.0,0.0,0.06255430060816682,0.0,0.0,0.0,0.0,0.0,0.09730668983492616,0.0,0.043440486533449174
Fz,0.0,0.1065939514129896,0.027268220128904314,0.029747149231531978,0.027764005949429845,0.0,0.027764005949429845,0.027764005949429845,0.0,0.0,0.027764005949429845,0.027764005949429845,0.0,0.027764005949429845,0.02478929102627665,0.0,0.0,0.0,0.0,0.027764005949429845,0.0,0.0,0.0,0.0,0.015369360436291522,0.0034705007436787306,0.027764005949429845,0.011403073872087258,0.005453644025780862,0.03272186415468518,0.0,0.0,0.09221616261774913,0.0,0.034209221616261776,0.10411502231036192,0.0,0.027764005949429845,0.0,0.0,0.0,0.0,0.012394645513138325,0.027764005949429845,0.0,0.0,0.0,0.02032721864154685,0.0,0.0,0.0,0.027268220128904314,0.0,0.0,0.022310361923648984,0.02478929102627665,0.0,0.0,0.09072880515617253,0.0,0.03718393653941497,0.0
F3,0.0,0.028513238289205704,0.050407331975560084,0.05142566191446028,0.05142566191446028,0.0,0.048879837067209775,0.048879837067209775,0.0,0.0,0.05142566191446028,0.05142566191446028,0.0,0.05142566191446028,0.03615071283095723,0.0,0.0,0.0,0.0,0.05142566191446028,0.0,0.0,0.0,0.0,0.02494908350305499,0.003564154786150713,0.05142566191446028,0.0,0.0,0.0,0.0,0.0,0.02240325865580448,0.0,0.0,0.04073319755600815,0.0,0.05091649694501019,0.0,0.0,0.0,0.0,0.013238289205702648,0.05142566191446028,0.0,0.0,0.0,0.031568228105906315,0.0,0.0,0.0,0.04633401221995927,0.0,0.0,0.03360488798370672,0.031059063136456212,0.0,0.0,0.05142566191446028,0.0,0.025967413441955193,0.0
F7,0.0,0.024164317358034634,0.04067660088602497,0.06121627064035441,0.05839710028191704,0.0,0.05356423681031011,0.049536850583971004,0.0,0.0,0.0608135320177205,0.060008054772452676,0.0,0.060008054772452676,0.029802658074909383,0.0,0.0,0.0,0.0,0.0608135320177205,0.0,0.0,0.0,0.0,0.01973419250906162,0.002819170358437374,0.04792589609343536,0.0,0.0,0.0016109544905356424,0.0,0.0,0.01973419250906162,0.0,0.0016109544905356424,0.03946838501812324,0.0,0.05557792992347966,0.0,0.0,0.0,0.0,0.010471204188481676,0.05155054369714056,0.0,0.0,0.0,0.024969794603302457,0.0,0.0,0.0,0.037857430527587596,0.0,0.0,0.026580749093838098,0.02617801047120419,0.0,0.0,0.052758759565042286,0.0,0.022150624244865084,0.0
FT9,0.0,0.022819885900570498,0.041157294213528935,0.06071719641401793,0.061124694376528114,0.0,0.05256723716381418,0.05012224938875306,0.0,0.0,0.06071719641401793,0.061532192339038304,0.0,0.061532192339038304,0.03015484922575387,0.0,0.0,0.0,0.0,0.06193969030154849,0.0,0.0,0.0,0.0,0.019967400162999183,0.0028524857375713123,0.04849225753871231,0.0,0.0,0.0,0.0,0.0,0.018337408312958436,0.0,0.0,0.03830480847595762,0.0,0.05460472697636512,0.0,0.0,0.0,0.0,0.010594947025264874,0.05297473512632437,0.0,0.0,0.0,0.02526487367563162,0.0,0.0,0.0,0.03830480847595762,0.0,0.0,0.02689486552567237,0.026487367563162185,0.0,0.0,0.05175224123879381,0.0,0.02078239608801956,0.0
FC5,0.03333333333333333,0.0,0.0,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009523809523809525,0.0,0.0,0.07142857142857142,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.047619047619047616,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.04285714285714286,0.07142857142857142,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.04285714285714286,0.0,0.07142857142857142
FC1,0.0,0.024626209322779244,0.040897097625329816,0.05672823218997362,0.054969217238346524,0.0,0.05760773966578716,0.052330694810905895,0.0,0.0,0.0584872471416007,0.05672823218997362,0.0,0.05672823218997362,0.032541776605101144,0.0,0.0,0.0,0.0,0.0584872471416007,0.0,0.0,0.0,0.0,0.021547933157431837,0.0030782761653474055,0.047053649956024624,0.0,0.0,0.0,0.0,0.0,0.01978891820580475,0.0,0.0,0.04133685136323659,0.0,0.0584872471416007,0.0,0.0,0.0,0.0,0.011433597185576077,0.051011433597185574,0.0,0.0,0.0,0.027264731750219876,0.0,0.0,0.0,0.03869832893579595,0.0,0.0,0.029023746701846966,0.028583992963940194,0.0,0.0,0.05013192612137203,0.0,0.022427440633245383,0.0
C3,0.0,0.025157232704402517,0.042228212039532795,0.05525606469002695,0.05525606469002695,0.0,0.05480682839173405,0.05435759209344115,0.0,0.0,0.05525606469002695,0.05525606469002695,0.0,0.05525606469002695,0.03324348607367475,0.0,0.0,0.0,0.0,0.05525606469002695,0.0,0.0,0.0,0.0,0.0220125786163522,0.0031446540880503146,0.048966756513926325,0.0,0.0,0.0,0.0,0.0,0.02021563342318059,0.0,0.0,0.042228212039532795,0.0,0.05525606469002695,0.0,0.0,0.0,0.0,0.011680143755615454,0.053009883198562445,0.0,0.0,0.0,0.027852650494159928,0.0,0.0,0.0,0.04043126684636118,0.0,0.0,0.029649595687331536,0.029200359389038633,0.0,0.0,0.05211141060197664,0.0,0.022911051212938006,0.0
T7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP9,0.05734144222415291,0.0,0.0,0.0,0.0,0.01216333622936577,0.0,0.0,0.0,0.07124239791485665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017376194613379669,0.0,0.0,0.07298001737619461,0.0,0.06255430060816682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06950477845351868,0.0,0.0,0.05734144222415291,0.0,0.0,0.07298001737619461,0.0,0.0,0.0,0.007819287576020852,0.07298001737619461,0.0,0.0,0.021720243266724587,0.06602953953084274,0.019113814074717638,0.0,0.07298001737619461,0.07298001737619461,0.0,0.0,0.0,0.07298001737619461,0.0,0.0,0.0,0.0,0.0,0.05734144222415291,0.0,0.05821025195482189
CP5,0.0,0.02248995983935743,0.040562248995983936,0.059839357429718874,0.058634538152610445,0.0,0.053413654618473895,0.04939759036144578,0.0,0.0,0.06465863453815261,0.060240963855421686,0.0,0.060240963855421686,0.02971887550200803,0.0,0.0,0.0,0.0,0.06546184738955824,0.0,0.0,0.0,0.0,0.01967871485943775,0.002811244979919679,0.04779116465863454,0.0,0.0,0.0,0.0,0.0,0.018072289156626505,0.0,0.0,0.03775100401606426,0.0,0.059839357429718874,0.0,0.0,0.0,0.0,0.010441767068273093,0.05220883534136546,0.0,0.0,0.0,0.024899598393574297,0.0,0.0,0.0,0.03775100401606426,0.0,0.0,0.02650602409638554,0.02610441767068273,0.0,0.0,0.05100401606425703,0.0,0.020481927710843374,0.0
CP1,0.0,0.022672064777327937,0.04089068825910931,0.061133603238866394,0.05991902834008097,0.0,0.05384615384615385,0.04979757085020243,0.0,0.0,0.06194331983805668,0.06153846153846154,0.0,0.06153846153846154,0.029959514170040485,0.0,0.0,0.0,0.0,0.062348178137651825,0.0,0.0,0.0,0.0,0.019838056680161944,0.002834008097165992,0.04817813765182186,0.0,0.0,0.0,0.0,0.0,0.018218623481781375,0.0,0.0,0.03805668016194332,0.0,0.055870445344129556,0.0,0.0,0.0,0.0,0.010526315789473684,0.05263157894736842,0.0,0.0,0.0,0.025101214574898785,0.0,0.0,0.0,0.03805668016194332,0.0,0.0,0.026720647773279354,0.02631578947368421,0.0,0.0,0.051417004048582994,0.0,0.020647773279352227,0.0
