,bankssts-lh,frontalpole-rh,inferiorparietal-lh,lateraloccipital-lh,lateraloccipital-rh,medialorbitofrontal-lh,pericalcarine-lh,temporalpole-rh
bankssts-lh,0.7312775330396476,0.05286343612334802,0.0,0.04552129221732746,0.0,0.0,0.12481644640234948,0.04552129221732746
frontalpole-rh,0.03556485355648536,0.649581589958159,0.0,0.013598326359832637,0.0,0.2730125523012552,0.016736401673640166,0.011506276150627616
inferiorparietal-lh,0.0,0.0,0.4533639143730887,0.34327217125382264,0.0,0.02522935779816514,0.1437308868501529,0.034403669724770644
lateraloccipital-lh,0.019410496046010063,0.005751258087706686,0.33716750539180446,0.45794392523364486,0.0,0.05391804457225018,0.11286843997124371,0.012940330697340043
lateraloccipital-rh,0.0,0.0,0.0,0.0,0.7225572979493365,0.027744270205066344,0.21109770808202655,0.038600723763570564
medialorbitofrontal-lh,0.0,0.2532956685499058,0.03672316384180791,0.0800376647834275,0.01977401129943503,0.6054613935969868,0.0018832391713747645,0.002824858757062147
pericalcarine-lh,0.0745393634840871,0.01507537688442211,0.152428810720268,0.12479061976549413,0.15159128978224456,0.0033500837520938024,0.4748743718592965,0.0033500837520938024
temporalpole-rh,0.046153846153846156,0.02097902097902098,0.06013986013986014,0.022377622377622378,0.04195804195804196,0.006993006993006993,0.002797202797202797,0.7986013986013986
