,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
inferiorparietal-rh,0.5903614457831325,0.0,0.1927710843373494,0.0,0.0,0.10843373493975904,0.10843373493975904,0.0
parsopercularis-lh,0.0,0.65,0.17,0.0,0.0,0.0,0.0,0.18
parstriangularis-rh,0.09202453987730061,0.1165644171779141,0.4539877300613497,0.12883435582822086,0.0,0.0,0.09815950920245399,0.11042944785276074
rostralmiddlefrontal-rh,0.0,0.0,0.19148936170212766,0.6170212765957447,0.0,0.19148936170212766,0.0,0.0
superiortemporal-lh,0.0,0.0,0.0,0.0,0.6333333333333333,0.1,0.0,0.26666666666666666
superiortemporal-rh,0.09345794392523364,0.0,0.009345794392523364,0.16822429906542055,0.06542056074766354,0.4672897196261682,0.08411214953271028,0.11214953271028037
supramarginal-lh,0.16393442622950818,0.0,0.2786885245901639,0.0,0.0,0.14754098360655737,0.4098360655737705,0.0
supramarginal-rh,0.0,0.14285714285714285,0.12781954887218044,0.0,0.12781954887218044,0.07518796992481203,0.0,0.5263157894736842
