,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P4,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,PO7,PO3,POz,PO4,PO8,P6,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
Fp1,0.07190635451505016,0.0,0.008361204013377926,0.009364548494983277,0.014046822742474917,0.01036789297658863,0.008695652173913044,0.0036789297658862876,0.008361204013377926,0.0016722408026755853,0.034782608695652174,0.028428093645484948,0.007357859531772575,0.009364548494983277,0.015050167224080268,0.012374581939799331,0.022073578595317726,0.016722408026755852,0.009698996655518394,0.014381270903010033,0.022073578595317726,0.01839464882943144,0.010033444816053512,0.023411371237458192,0.02976588628762542,0.011705685618729096,0.0033444816053511705,0.014381270903010033,0.013377926421404682,0.015050167224080268,0.007692307692307693,0.06354515050167224,0.02709030100334448,0.0033444816053511705,0.0431438127090301,0.024080267558528427,0.0013377926421404682,0.011705685618729096,0.025752508361204015,0.02274247491638796,0.007357859531772575,0.0016722408026755853,0.018060200668896322,0.009030100334448161,0.022073578595317726,0.0033444816053511705,0.009364548494983277,0.004347826086956522,0.017391304347826087,0.011036789297658863,0.012374581939799331,0.02374581939799331,0.023076923076923078,0.02976588628762542,0.0030100334448160534,0.012374581939799331,0.02140468227424749,0.0070234113712374585,0.02508361204013378,0.015050167224080268,0.006354515050167224,0.0046822742474916385,0.0137123745819398
Fz,0.0,0.05246053853296193,0.02414113277623027,0.022284122562674095,0.02042711234911792,0.006963788300835654,0.0255338904363974,0.009981429897864439,0.013463324048282266,0.015784586815227482,0.00766016713091922,0.018802228412256268,0.0032497678737233053,0.012999071494893221,0.009517177344475394,0.01021355617455896,0.02437325905292479,0.004178272980501393,0.010445682451253482,0.032961931290622096,0.004178272980501393,0.02692664809656453,0.02692664809656453,0.008588672237697307,0.003481894150417827,0.0,0.014159702878365831,0.02808727948003714,0.038532961931290625,0.016016713091922007,0.013231197771587743,0.0,0.012534818941504178,0.01787372330547818,0.0006963788300835655,0.009052924791086351,0.02692664809656453,0.017641597028783658,0.013463324048282266,0.01160631383472609,0.018105849582172703,0.02042711234911792,0.0255338904363974,0.0127669452181987,0.007428040854224698,0.0201949860724234,0.024837511606313836,0.018337975858867223,0.010445682451253482,0.0064995357474466105,0.02808727948003714,0.008124419684308264,0.023676880222841225,0.002321262766945218,0.017177344475394613,0.02135561745589601,0.009285051067780872,0.03714020427112349,0.011142061281337047,0.0044103992571959145,0.03203342618384401,0.013463324048282266,0.011838440111420613
F3,0.004524886877828055,0.020853826480424945,0.05252803462522133,0.012590989573086759,0.012000786936848317,0.01573873696635845,0.017312610662994294,0.016919142238835335,0.005508557938225457,0.021444029116663387,0.0027542789691127286,0.015345268542199489,0.008656305331497147,0.024198308085776117,0.020657092268345466,0.017509344875073777,0.024591776509935076,0.014164863269722605,0.014951800118040526,0.02183749754082235,0.016328939602596893,0.016919142238835335,0.016525673814676373,0.014755065905961047,0.018493015935471178,0.006098760574463899,0.024591776509935076,0.021247294904583908,0.02164076332874287,0.014361597481802085,0.01967342120794806,0.006098760574463899,0.008853039543576628,0.017312610662994294,0.009246507967735589,0.010623647452291954,0.0131811922093252,0.015542002754278968,0.004721621089907535,0.014755065905961047,0.019279952783789103,0.017902813299232736,0.025378713358253,0.011410584300609875,0.00983671060397403,0.017509344875073777,0.023411371237458192,0.022230965964981312,0.013968129057643124,0.008459571119417668,0.017706079087153256,0.0131811922093252,0.021444029116663387,0.00904977375565611,0.010033444816053512,0.010820381664371435,0.010820381664371435,0.024591776509935076,0.0131811922093252,0.017509344875073777,0.01868975014755066,0.01593547117843793,0.012590989573086759
F7,0.005465587044534413,0.01862348178137652,0.012550607287449392,0.05060728744939271,0.019838056680161944,0.007894736842105263,0.029959514170040485,0.011538461538461539,0.009919028340080972,0.01194331983805668,0.011538461538461539,0.018421052631578946,0.006477732793522267,0.018421052631578946,0.008299595141700405,0.020040485829959515,0.011336032388663968,0.010728744939271255,0.01700404858299595,0.025101214574898785,0.011538461538461539,0.009109311740890687,0.02186234817813765,0.006072874493927126,0.010323886639676113,0.0034412955465587046,0.010931174089068825,0.013967611336032389,0.017408906882591092,0.026720647773279354,0.010728744939271255,0.005263157894736842,0.00951417004048583,0.027327935222672066,0.0038461538461538464,0.01680161943319838,0.039271255060728746,0.013157894736842105,0.010931174089068825,0.008704453441295546,0.017408906882591092,0.017408906882591092,0.01882591093117409,0.0072874493927125505,0.00708502024291498,0.023076923076923078,0.016194331983805668,0.01437246963562753,0.018218623481781375,0.020647773279352227,0.00951417004048583,0.015587044534412956,0.012955465587044534,0.01680161943319838,0.02408906882591093,0.02813765182186235,0.019433198380566803,0.01862348178137652,0.01720647773279352,0.005465587044534413,0.02145748987854251,0.02813765182186235,0.019433198380566803
FT9,0.008849557522123894,0.019469026548672566,0.012831858407079646,0.021460176991150444,0.058849557522123896,0.006415929203539823,0.02765486725663717,0.006858407079646018,0.023008849557522124,0.007743362831858407,0.01504424778761062,0.016150442477876108,0.006858407079646018,0.007300884955752212,0.012831858407079646,0.02079646017699115,0.02079646017699115,0.011725663716814159,0.023451327433628318,0.03960176991150442,0.007079646017699115,0.009734513274336283,0.030752212389380532,0.005309734513274336,0.000663716814159292,0.008849557522123894,0.011504424778761062,0.022123893805309734,0.02853982300884956,0.016814159292035398,0.012831858407079646,0.008628318584070796,0.013938053097345133,0.01592920353982301,0.018805309734513276,0.003761061946902655,0.024778761061946902,0.010176991150442478,0.015265486725663717,0.007300884955752212,0.01836283185840708,0.01592920353982301,0.018141592920353982,0.013495575221238938,0.01504424778761062,0.023008849557522124,0.018584070796460177,0.010619469026548672,0.0024336283185840708,0.005973451327433628,0.020353982300884955,0.0055309734513274336,0.013938053097345133,0.001991150442477876,0.02743362831858407,0.028982300884955754,0.007964601769911504,0.031415929203539826,0.014823008849557522,0.006194690265486726,0.026106194690265486,0.018805309734513276,0.014380530973451327
FC5,0.008582638548307995,0.007111329082883766,0.0196174595389897,0.009563511525257478,0.0063756743501716525,0.0571358509073075,0.022069641981363415,0.030652280529671408,0.012015693967631191,0.01741049534085336,0.013487003433055419,0.008092202059833251,0.008337420304070623,0.026238352133398726,0.02157920549288867,0.02501226091221187,0.005640019617459539,0.022805296714075527,0.021824423737126043,0.010789602746444336,0.01373222167729279,0.01544874938695439,0.01152525747915645,0.00980872976949485,0.02746444335458558,0.008337420304070623,0.02329573320255027,0.011034820990681708,0.00196174595389897,0.02501226091221187,0.030161844041196664,0.009073075036782736,0.006130456105934282,0.020353114271701816,0.014958312898479646,0.024521824423737126,0.008582638548307995,0.002206964198136341,0.009073075036782736,0.014958312898479646,0.014222658165767533,0.008092202059833251,0.016184404119666502,0.028200098087297697,0.022069641981363415,0.007601765571358509,0.012506130456105935,0.009073075036782736,0.012015693967631191,0.011034820990681708,0.0034330554193231977,0.026483570377636097,0.01373222167729279,0.020353114271701816,0.01152525747915645,0.014467876410004904,0.02329573320255027,0.003678273663560569,0.009073075036782736,0.03187837175085827,0.008092202059833251,0.019862677783227072,0.03114271701814615
FC1,0.004761065067889261,0.018867924528301886,0.014988538176688415,0.025745018515253043,0.021512960677129253,0.01604655263621936,0.051666372773761245,0.02327631810968083,0.014459530946922941,0.011990830541350733,0.017457238582260625,0.007758772703226944,0.011461823311585259,0.013225180744136837,0.012696173514371363,0.022923646623170518,0.0072297654734614705,0.018162581555281256,0.026979368718039146,0.023805325339446307,0.00969846587903368,0.010756480338564627,0.025921354258508198,0.0054664080409098925,0.0072297654734614705,0.007582436959971787,0.011461823311585259,0.009345794392523364,0.01375418797390231,0.03244577675894904,0.019044260271557045,0.002821371892082525,0.007582436959971787,0.02098395344736378,0.011814494798095574,0.008993122906013049,0.026274025745018515,0.006877093986951155,0.00564274378416505,0.0008816787162757891,0.01604655263621936,0.015517545406453889,0.013577852230647152,0.01375418797390231,0.0112854875683301,0.01780991006877094,0.01604655263621936,0.005995415270675366,0.008993122906013049,0.017986245812026097,0.007053429730206313,0.020454946217598306,0.00564274378416505,0.012696173514371363,0.03156409804267325,0.03315111973196967,0.025216011285487568,0.01216716628460589,0.007053429730206313,0.00811144418973726,0.025216011285487568,0.03456180567801093,0.0305060835831423
C3,0.002894356005788712,0.010130246020260492,0.021225277375783887,0.013506994693680656,0.006512301013024602,0.0306319343945972,0.03135552339604438,0.052580800771828265,0.00602990834539315,0.02532561505065123,0.00602990834539315,0.004582730342498794,0.008200675349734683,0.016642547033285094,0.021225277375783887,0.023154848046309694,0.013024602026049204,0.02653159671972986,0.018330921369995177,0.013748191027496382,0.011818620356970575,0.015436565364206465,0.01567776169802219,0.011095031355523395,0.018330921369995177,0.008200675349734683,0.02773757838880849,0.009406657018813314,0.008200675349734683,0.025084418716835505,0.03280270139893873,0.00482392667631452,0.003859141341051616,0.027978774722624215,0.008924264351181863,0.014954172696575013,0.013748191027496382,0.002894356005788712,0.00120598166907863,0.013506994693680656,0.01808972503617945,0.01808972503617945,0.014712976362759285,0.024602026049204053,0.019536903039073805,0.017607332368547998,0.011336227689339121,0.010612638687891944,0.010371442354076218,0.009889049686444766,0.0074770863482875064,0.021948866377231067,0.012542209358417752,0.013506994693680656,0.013748191027496382,0.01881331403762663,0.020984081041968163,0.007718282682103232,0.006994693680656054,0.02532561505065123,0.012783405692233478,0.027496382054992764,0.028461167390255667
T7,0.006800709639266706,0.01596688350088705,0.007983441750443524,0.013601419278533412,0.028681253696037846,0.013305736250739207,0.024837374334713187,0.006800709639266706,0.06505026611472502,0.002365464222353637,0.03696037847427558,0.022176227084565348,0.006505026611472502,0.006800709639266706,0.012418687167356593,0.024837374334713187,0.019810762862211707,0.005322294500295683,0.02897693672383205,0.033707865168539325,0.0035481963335304554,0.016853932584269662,0.03400354819633353,0.007983441750443524,0.0008870490833826139,0.007096392667060911,0.013897102306327618,0.022176227084565348,0.014488468361916026,0.009461856889414548,0.010053222945002957,0.006505026611472502,0.020993494973388527,0.010053222945002957,0.02247191011235955,0.0011827321111768185,0.017740981667652277,0.004139562389118865,0.018036664695446483,0.007392075694855115,0.0056179775280898875,0.0035481963335304554,0.013305736250739207,0.014192785334121822,0.009461856889414548,0.011827321111768185,0.020106445890005913,0.011531638083973979,0.011235955056179775,0.013305736250739207,0.017740981667652277,0.005026611472501478,0.012418687167356593,0.003252513305736251,0.03252513305736251,0.0384387936132466,0.02069781194559432,0.020993494973388527,0.013010053222945003,0.0127143701951508,0.023950325251330572,0.024837374334713187,0.028385570668243643
TP9,0.0009092975676290066,0.015912707433507617,0.025460331893612183,0.01386678790634235,0.008183678108661059,0.017049329393043874,0.016140031825414868,0.023869061150261422,0.0025005683109797683,0.047738122300522844,0.003864514662423278,0.005228461013866788,0.01091157081154808,0.025233007501704933,0.017049329393043874,0.02909752216412821,0.018640600136394635,0.023869061150261422,0.01954989770402364,0.016367356217322118,0.01091157081154808,0.01386678790634235,0.012957490338713344,0.006365082973403046,0.024096385542168676,0.005001136621959537,0.03046146851557172,0.01795862696067288,0.016367356217322118,0.01523073425778586,0.032507388042736986,0.00272789270288702,0.0018185951352580132,0.031598090475107976,0.012048192771084338,0.015912707433507617,0.016140031825414868,0.011366219595362582,0.006592407365310297,0.019095248920209137,0.015458058649693112,0.03614457831325301,0.01386678790634235,0.016822005001136623,0.012275517162991589,0.02591498067742669,0.009092975676290065,0.020004546487838146,0.010684246419640827,0.008411002500568312,0.012275517162991589,0.020231870879745397,0.015458058649693112,0.011593543987269835,0.009547624460104568,0.01091157081154808,0.00977494885201182,0.017276653784951124,0.011593543987269835,0.02364173675835417,0.009547624460104568,0.018413275744487385,0.01659468060922937
