,F7,FC5,C3,AF7,AF3,AFz,FT7,FC4
F7,0.7752459865354738,0.0,0.12118073537027448,0.029518384256861728,0.07405489383738996,0.0,0.0,0.0
FC5,0.0,0.5016433853738702,0.0,0.0,0.023007395234182416,0.0,0.4753492193919474,0.0
C3,0.10352327098738583,0.0,0.7703349282296651,0.10743801652892562,0.009569377990430622,0.009134406263592866,0.0,0.0
AF7,0.03699059561128527,0.0,0.1523510971786834,0.8106583072100313,0.0,0.0,0.0,0.0
AF3,0.18383311603650587,0.07301173402868318,0.03129074315514994,0.0,0.559322033898305,0.0,0.15254237288135594,0.0
AFz,0.0,0.0,0.020444444444444446,0.0,0.0,0.7653333333333333,0.0,0.21422222222222223
FT7,0.0,0.4566929133858268,0.0,0.0,0.046850393700787404,0.0,0.49645669291338584,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.15053091817613992,0.0,0.84946908182386
