,F7,FC5,C3,AF7,AF3,AFz,FT7,FC4
F7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.5641025641025641,0.0,0.0,0.0,0.0,0.4358974358974359,0.0
C3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.4976958525345622,0.0,0.5023041474654378
FT7,0.0,0.504950495049505,0.0,0.0,0.0,0.0,0.49504950495049505,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.28534031413612565,0.0,0.7146596858638743
