,F7,FC5,C3,AF7,AF3,AFz,FT7,FC4
F7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.5090361445783133,0.0,0.0,0.0,0.0,0.49096385542168675,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.4979633401221996,0.0,0.0,0.0,0.0,0.5020366598778004,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
