,Fp1,F3,FC5,F8,AF7,FT7,F6,AF8
Fp1,0.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.4375
F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.3441295546558704,0.0,0.0,0.0,0.0,0.0,0.0,0.6558704453441295
