,Fp1,F3,FC5,F8,AF7,AF3,F6,AF8
Fp1,0.5402906208718626,0.0,0.0,0.0,0.0,0.0,0.0,0.45970937912813736
F3,0.0,0.8257042253521126,0.0,0.0,0.1742957746478873,0.0,0.0,0.0
FC5,0.0,0.0,0.7913832199546486,0.0,0.0,0.0,0.20861678004535147,0.0
F8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
AF7,0.0,0.4786729857819905,0.0,0.0,0.5213270142180095,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
F6,0.0,0.0,0.22327790973871733,0.0,0.0,0.0,0.7767220902612827,0.0
AF8,0.3976878612716763,0.0,0.0,0.0,0.0,0.0,0.0,0.6023121387283237
