,F7,FC5,C3,AF7,AF3,AFz,FT7,FC4
F7,0.5613496932515337,0.0,0.0,0.0,0.4386503067484663,0.0,0.0,0.0
FC5,0.0,0.5102639296187683,0.0,0.0,0.0,0.0,0.4897360703812317,0.0
C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.4684385382059801,0.0,0.0,0.0,0.53156146179402,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FT7,0.0,0.5015015015015015,0.0,0.0,0.0,0.0,0.4984984984984985,0.0
FC4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
