,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,pericalcarine-lh,precuneus-rh,rostralanteriorcingulate-rh,superiorparietal-rh
frontalpole-rh,0.12745098039215685,0.12745098039215685,0.12745098039215685,0.12745098039215685,0.13725490196078433,0.11764705882352941,0.11764705882352941,0.11764705882352941
insula-rh,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.13829787234042554,0.11702127659574468,0.11702127659574468,0.11702127659574468
lateralorbitofrontal-rh,0.12745098039215685,0.12745098039215685,0.12745098039215685,0.12745098039215685,0.13725490196078433,0.11764705882352941,0.11764705882352941,0.11764705882352941
medialorbitofrontal-rh,0.12745098039215685,0.12745098039215685,0.12745098039215685,0.12745098039215685,0.13725490196078433,0.11764705882352941,0.11764705882352941,0.11764705882352941
pericalcarine-lh,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.1276595744680851,0.13829787234042554,0.11702127659574468,0.11702127659574468,0.11702127659574468
precuneus-rh,0.12871287128712872,0.12871287128712872,0.12871287128712872,0.12871287128712872,0.12871287128712872,0.1188118811881188,0.1188118811881188,0.1188118811881188
rostralanteriorcingulate-rh,0.12871287128712872,0.12871287128712872,0.12871287128712872,0.12871287128712872,0.12871287128712872,0.1188118811881188,0.1188118811881188,0.1188118811881188
superiorparietal-rh,0.12871287128712872,0.12871287128712872,0.12871287128712872,0.12871287128712872,0.12871287128712872,0.1188118811881188,0.1188118811881188,0.1188118811881188
