,frontalpole-rh,insula-rh,lateralorbitofrontal-rh,medialorbitofrontal-rh,pericalcarine-lh,precuneus-rh,rostralanteriorcingulate-rh,superiorparietal-rh
frontalpole-rh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.1,0.1,0.1
insula-rh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.1,0.1,0.1
lateralorbitofrontal-rh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.1,0.1,0.1
medialorbitofrontal-rh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.1,0.1,0.1
pericalcarine-lh,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.16666666666666666,0.1,0.1,0.1
precuneus-rh,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.10344827586206896,0.10344827586206896
rostralanteriorcingulate-rh,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.10344827586206896,0.10344827586206896
superiorparietal-rh,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.13793103448275862,0.10344827586206896,0.10344827586206896,0.10344827586206896
