,bankssts-lh,caudalanteriorcingulate-lh,caudalanteriorcingulate-rh,frontalpole-lh,frontalpole-rh,rostralanteriorcingulate-lh,rostralanteriorcingulate-rh,temporalpole-lh
bankssts-lh,0.9495798319327731,0.0,0.0,0.0,0.0,0.0,0.0,0.05042016806722689
caudalanteriorcingulate-lh,0.0,0.48295454545454547,0.48863636363636365,0.0,0.0,0.0,0.028409090909090908,0.0
caudalanteriorcingulate-rh,0.0,0.4777777777777778,0.49444444444444446,0.0,0.0,0.0,0.027777777777777776,0.0
frontalpole-lh,0.0,0.0,0.0,0.6943231441048034,0.21397379912663755,0.03056768558951965,0.0,0.0611353711790393
frontalpole-rh,0.0,0.0,0.0,0.1550632911392405,0.5822784810126582,0.13924050632911392,0.03164556962025317,0.09177215189873418
rostralanteriorcingulate-lh,0.0,0.0,0.0,0.028662420382165606,0.1624203821656051,0.43312101910828027,0.20063694267515925,0.1751592356687898
rostralanteriorcingulate-rh,0.0,0.029900332225913623,0.029900332225913623,0.0,0.03986710963455149,0.2292358803986711,0.4750830564784053,0.19601328903654486
temporalpole-lh,0.012307692307692308,0.0,0.0,0.04923076923076923,0.08923076923076922,0.16615384615384615,0.16923076923076924,0.5138461538461538
