,bankssts-lh,fusiform-rh,inferiorparietal-rh,lateraloccipital-rh,middletemporal-rh,parahippocampal-rh,temporalpole-rh,transversetemporal-lh
bankssts-lh,0.3619047619047619,0.06666666666666667,0.01904761904761905,0.02857142857142857,0.009523809523809525,0.09523809523809523,0.08571428571428572,0.3333333333333333
fusiform-rh,0.010830324909747292,0.1624548736462094,0.1588447653429603,0.1624548736462094,0.1552346570397112,0.1552346570397112,0.15162454873646208,0.04332129963898917
inferiorparietal-rh,0.0,0.15810276679841898,0.17391304347826086,0.16996047430830039,0.17391304347826086,0.15019762845849802,0.14624505928853754,0.02766798418972332
lateraloccipital-rh,0.0,0.1576923076923077,0.17307692307692307,0.16923076923076924,0.17307692307692307,0.15,0.14615384615384616,0.03076923076923077
middletemporal-rh,0.0,0.15853658536585366,0.17479674796747968,0.17073170731707318,0.17479674796747968,0.15040650406504066,0.14634146341463414,0.024390243902439025
parahippocampal-rh,0.02112676056338028,0.1619718309859155,0.14788732394366197,0.15140845070422534,0.1443661971830986,0.1619718309859155,0.15845070422535212,0.0528169014084507
temporalpole-rh,0.018050541516245487,0.16606498194945848,0.148014440433213,0.15162454873646208,0.1444043321299639,0.1624548736462094,0.1588447653429603,0.05054151624548736
transversetemporal-lh,0.19745222929936307,0.10191082802547771,0.07006369426751592,0.07643312101910828,0.06369426751592357,0.12101910828025478,0.11464968152866242,0.25477707006369427
