,caudalmiddlefrontal-lh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.14953271028037382,0.14018691588785046,0.14953271028037382,0.14953271028037382,0.1308411214953271,0.1588785046728972,0.12149532710280374,0.0
parsopercularis-lh,0.1509433962264151,0.14150943396226415,0.1509433962264151,0.1509433962264151,0.1320754716981132,0.1509433962264151,0.12264150943396226,0.0
precentral-lh,0.14953271028037382,0.14018691588785046,0.14953271028037382,0.14953271028037382,0.1308411214953271,0.1588785046728972,0.12149532710280374,0.0
rostralmiddlefrontal-lh,0.14953271028037382,0.14018691588785046,0.14953271028037382,0.14953271028037382,0.1308411214953271,0.1588785046728972,0.12149532710280374,0.0
rostralmiddlefrontal-rh,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.14705882352941177,0.13725490196078433,0.14705882352941177,0.12745098039215685,0.0
superiorfrontal-lh,0.14953271028037382,0.14018691588785046,0.14953271028037382,0.14953271028037382,0.1308411214953271,0.1588785046728972,0.12149532710280374,0.0
superiorfrontal-rh,0.14432989690721648,0.14432989690721648,0.14432989690721648,0.14432989690721648,0.14432989690721648,0.14432989690721648,0.13402061855670103,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
