,caudalmiddlefrontal-lh,parsopercularis-lh,precentral-lh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-lh,supramarginal-lh
caudalmiddlefrontal-lh,0.20945945945945946,0.22297297297297297,0.14189189189189189,0.18243243243243243,0.08108108108108109,0.08108108108108109,0.08108108108108109,0.0
parsopercularis-lh,0.16666666666666666,0.20967741935483872,0.13440860215053763,0.1827956989247312,0.10215053763440861,0.10215053763440861,0.10215053763440861,0.0
precentral-lh,0.10869565217391304,0.13043478260869565,0.18478260869565216,0.15760869565217392,0.13043478260869565,0.14673913043478262,0.14130434782608695,0.0
rostralmiddlefrontal-lh,0.13,0.16,0.15,0.185,0.125,0.125,0.125,0.0
rostralmiddlefrontal-rh,0.05847953216374269,0.0935672514619883,0.14035087719298245,0.1286549707602339,0.2222222222222222,0.17543859649122806,0.18128654970760233,0.0
superiorfrontal-rh,0.059880239520958084,0.09580838323353294,0.1497005988023952,0.1317365269461078,0.17365269461077845,0.19760479041916168,0.19161676646706588,0.0
superiortemporal-lh,0.059880239520958084,0.09580838323353294,0.1497005988023952,0.1317365269461078,0.17964071856287425,0.19161676646706588,0.19161676646706588,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
