,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.11764705882352941,0.11764705882352941,0.13725490196078433,0.11764705882352941,0.1568627450980392,0.11764705882352941,0.11764705882352941,0.11764705882352941
caudalmiddlefrontal-rh,0.04032258064516129,0.28225806451612906,0.04032258064516129,0.24193548387096775,0.08064516129032258,0.08064516129032258,0.1532258064516129,0.08064516129032258
parsopercularis-lh,0.08955223880597014,0.08955223880597014,0.22388059701492538,0.08955223880597014,0.23880597014925373,0.08955223880597014,0.08955223880597014,0.08955223880597014
parstriangularis-rh,0.04065040650406504,0.24390243902439024,0.04065040650406504,0.2764227642276423,0.08130081300813008,0.08130081300813008,0.15447154471544716,0.08130081300813008
rostralmiddlefrontal-lh,0.06451612903225806,0.11827956989247312,0.16129032258064516,0.11827956989247312,0.21505376344086022,0.10752688172043011,0.11827956989247312,0.0967741935483871
superiorfrontal-lh,0.06493506493506493,0.14285714285714285,0.06493506493506493,0.14285714285714285,0.12987012987012986,0.15584415584415584,0.18181818181818182,0.11688311688311688
superiorfrontal-rh,0.04672897196261682,0.16822429906542055,0.04672897196261682,0.1588785046728972,0.09345794392523364,0.11214953271028037,0.2803738317757009,0.09345794392523364
supramarginal-lh,0.049019607843137254,0.11764705882352941,0.049019607843137254,0.10784313725490197,0.09803921568627451,0.09803921568627451,0.11764705882352941,0.3627450980392157
