,caudalmiddlefrontal-lh,parsopercularis-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-rh,superiortemporal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.27586206896551724,0.1724137931034483,0.034482758620689655,0.2413793103448276,0.06896551724137931,0.08620689655172414,0.08620689655172414,0.034482758620689655
parsopercularis-lh,0.13333333333333333,0.32,0.013333333333333334,0.25333333333333335,0.06666666666666667,0.0,0.06666666666666667,0.14666666666666667
precentral-rh,0.11538461538461539,0.07692307692307693,0.11538461538461539,0.19230769230769232,0.19230769230769232,0.11538461538461539,0.19230769230769232,0.0
rostralmiddlefrontal-lh,0.1724137931034483,0.22988505747126436,0.034482758620689655,0.25287356321839083,0.08045977011494253,0.04597701149425287,0.08045977011494253,0.10344827586206896
rostralmiddlefrontal-rh,0.08888888888888889,0.08888888888888889,0.06666666666666667,0.1111111111111111,0.24444444444444444,0.1111111111111111,0.28888888888888886,0.0
superiorfrontal-rh,0.11428571428571428,0.0,0.05714285714285714,0.08571428571428572,0.11428571428571428,0.4,0.22857142857142856,0.0
superiortemporal-rh,0.0784313725490196,0.0784313725490196,0.058823529411764705,0.09803921568627451,0.21568627450980393,0.1568627450980392,0.3137254901960784,0.0
supramarginal-lh,0.018867924528301886,0.22641509433962265,0.0,0.1509433962264151,0.0,0.0,0.0,0.6037735849056604
