,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,parsopercularis-lh,parstriangularis-rh,rostralmiddlefrontal-lh,superiorfrontal-lh,superiorfrontal-rh,supramarginal-lh
caudalmiddlefrontal-lh,0.10869565217391304,0.13043478260869565,0.10869565217391304,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565
caudalmiddlefrontal-rh,0.06756756756756757,0.14864864864864866,0.06756756756756757,0.16216216216216217,0.13513513513513514,0.13513513513513514,0.16216216216216217,0.12162162162162163
parsopercularis-lh,0.10869565217391304,0.13043478260869565,0.10869565217391304,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565
parstriangularis-rh,0.060240963855421686,0.13253012048192772,0.060240963855421686,0.1927710843373494,0.12048192771084337,0.12048192771084337,0.20481927710843373,0.10843373493975904
rostralmiddlefrontal-lh,0.06944444444444445,0.1527777777777778,0.06944444444444445,0.1527777777777778,0.1388888888888889,0.1388888888888889,0.1527777777777778,0.125
superiorfrontal-lh,0.06944444444444445,0.1527777777777778,0.06944444444444445,0.1527777777777778,0.1388888888888889,0.1388888888888889,0.1527777777777778,0.125
superiorfrontal-rh,0.060240963855421686,0.13253012048192772,0.060240963855421686,0.1927710843373494,0.12048192771084337,0.12048192771084337,0.20481927710843373,0.10843373493975904
supramarginal-lh,0.07246376811594203,0.14492753623188406,0.07246376811594203,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.14492753623188406,0.13043478260869565
