,Fp1,F8,Fp2,AF7,AF3,AFz,F5,AF8
Fp1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
F8,0.0,0.325,0.0,0.0,0.3375,0.0,0.3375,0.0
Fp2,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.3,0.0,0.0,0.37777777777777777,0.0,0.32222222222222224,0.0
AFz,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
F5,0.0,0.3132530120481928,0.0,0.0,0.3493975903614458,0.0,0.3373493975903614,0.0
AF8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
