,Fp1,F8,Fp2,AF7,AF3,AFz,F5,AF8
Fp1,0.34375,0.0,0.28125,0.0,0.0,0.0,0.0,0.375
F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fp2,0.34615384615384615,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.34615384615384615
AF7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF8,0.2608695652173913,0.0,0.1956521739130435,0.0,0.0,0.0,0.0,0.5434782608695652
