,caudalmiddlefrontal-rh,inferiorparietal-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorparietal-lh,superiorparietal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-rh,0.2916666666666667,0.09722222222222222,0.05555555555555555,0.08333333333333333,0.1527777777777778,0.08333333333333333,0.1527777777777778,0.08333333333333333
inferiorparietal-rh,0.10810810810810811,0.20270270270270271,0.05405405405405406,0.0945945945945946,0.17567567567567569,0.10810810810810811,0.12162162162162163,0.13513513513513514
rostralmiddlefrontal-lh,0.08571428571428572,0.14285714285714285,0.11428571428571428,0.11428571428571428,0.14285714285714285,0.14285714285714285,0.11428571428571428,0.14285714285714285
rostralmiddlefrontal-rh,0.09836065573770492,0.14754098360655737,0.06557377049180328,0.21311475409836064,0.13114754098360656,0.09836065573770492,0.14754098360655737,0.09836065573770492
superiorparietal-lh,0.13333333333333333,0.14666666666666667,0.05333333333333334,0.06666666666666667,0.22666666666666666,0.13333333333333333,0.13333333333333333,0.10666666666666667
superiorparietal-rh,0.07692307692307693,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.19230769230769232,0.19230769230769232,0.11538461538461539,0.15384615384615385
supramarginal-lh,0.14084507042253522,0.11267605633802817,0.056338028169014086,0.11267605633802817,0.18309859154929578,0.11267605633802817,0.16901408450704225,0.11267605633802817
supramarginal-rh,0.08823529411764706,0.14705882352941177,0.058823529411764705,0.08823529411764706,0.17647058823529413,0.14705882352941177,0.11764705882352941,0.17647058823529413
